"","sentences","name","country","page","languages"
"2271","out of the funds of the service, unless such expenses are recovered by him or her in such suit or prosecution.","../data/raw/results/Forest Conservation and Management Act/9.txt","12","9","en"
"3231","3 for the avoidance of doubt, nothing in this section shall exempt a member of the board, officer, employee or agent of the service from individual responsibility for unlawful or criminal acts committed by that member of the board, officer, employee or agent of the service.","../data/raw/results/Forest Conservation and Management Act/9.txt","12","9","en"
"4241","2 0. 1 the board shall establish forest conservation areas for the proper and efficient management of forests and may divide such conservation areas into ecosystems.","../data/raw/results/Forest Conservation and Management Act/9.txt","12","9","en"
"5271","2 there shall be established a forest conservation committee in respect of each forest conservation area.","../data/raw/results/Forest Conservation and Management Act/9.txt","12","9","en"
"9171","3 the functions of a forest conservation committee shall be to a make recommendations to the board and to the relevant county government in relation to the conservation and utilisation of forests;identify and recommend areas to be set aside for the creation of public forests; andperform any other function that may be assigned to it by the board.","../data/raw/results/Forest Conservation and Management Act/9.txt","12","9","en"
"1671","iii relevant civil society organizations involved in forest conservation and operating in the forest conservation area.","../data/raw/results/Forest Conservation and Management Act/9.txt","12","9","en"
"1741","5 the members of a forest conservation committee appointed in accordance with subsection 4a and subsection 4d shall hold office for a period of three years and shall be eligible for a further term of three years.","../data/raw/results/Forest Conservation and Management Act/9.txt","12","9","en"
"280","united nations system 200 8 acting on climate change the un system delivering as one wangati, f.j. 198 4. climate, weather and plant production in sub-sahara africa produces and contracts with temperate regions, pp. 29 3 - 29 8","../data/raw/results/National Climate Responses Strategy/10.txt","12","10","en"
"375","research and development is important not only in understanding the causes, manifestations and impacts of climate change, but also in responding to it. indeed, research activities are explicitly encouraged by numerous international conventions and agreements including the  and the kyoto protocol, which call on parties to promote, and to cooperate in, scientific, technological, technical, socioeconomic and other research, systematic observation and development of data archives.","../data/raw/results/National Climate Responses Strategy/100.txt","12","100","en"
"568","research focusing ontechnologicaldevelopment plays an important role in preparing a low carbon society of the future by improving existing climate-friendly technologies and developing new ones. agricultural research on the other hand, facilitates the identification of cost-effective ways of producing food for the growing human population. thanks to the ipecac and other research organisations and individuals involved in climate change issues, our knowledge is advancing rapidly. through research and economic analysis, the most cost-effective measures to mitigate climate change can be identified. further, research is required in predicting climate-related changes at local levels so that appropriate adaptation measures can be taken.","../data/raw/results/National Climate Responses Strategy/100.txt","12","100","en"
"1145","parts of the country. however, the changes reductions are not very significant. most of the standard seasons also depict the same type of patterns in the highest daily rainfall values observed. thus far, there is an indication of relatively more intense rainfall occurring more frequently over the coastal strip and the northern parts of the country in the september- october-november son and december- january-february def seasons.","../data/raw/results/National Climate Responses Strategy/101.txt","12","101","en"
"3216","these changing temperature and_ rainfall patterns have profound impacts on kenyas socio-economic sectors, most of which are climate-sensitive. based on the contributions of stakeholders during the national and regional national climate change response strategy nccrs workshops as well as literature review, both observed and potential impacts of climate change on kenyas key sectors and land use systems were assessed. these key sectors include agriculture; rangelands which are the backbone of kenya's pastoralism, wildlife and tourism sectors; forestry; water resources; aquatic and marine resources; health; as well as physical and social infrastructure. a key finding of this assessment is that climate change is already ravaging kenya as shown for instance by the increase in the incidence and geographical spread of diseases like malaria as well as more frequent and more intense droughts, and erratic rainfall patterns. these impacts and others portend an increasingly worsening and worrying situation in the future if global and national efforts are not enhanced to reverse atmospheric ghg emissions which accelerate global warming.","../data/raw/results/National Climate Responses Strategy/101.txt","12","101","en"
"5117","in order to cushion key sectors against the impacts of climate change, the nccrs also known as the strategy has identified sectoral adaptation and mitigation needs. in addition, the strategy has recommended procedures contained in an action plan detailing the specific sectoral actions, implementation timeframe, key implementing or lead agencies and the indicative costs. the strategy is complementary and consistent with existing development and economic plans, principally the vision 203 0. these recommendations will be supported by a well-defined implementation, monitoring and evaluation framework.","../data/raw/results/National Climate Responses Strategy/101.txt","12","101","en"
"1034"," promoting agricultural produce post-harvest processing, storage and value-added,breeding of animals from various gynecological zones that adapt well to climatic variances, andproviding special livestock insurance schemes to spread and transfer risks from climate change.","../data/raw/results/National Climate Responses Strategy/101.txt","12","101","en"
"1333","chapter 4 specifies interventions to be undertaken in all the vulnerable sectors including in the water, agriculture, forestry, energy, wildlife, rangelands, coastal, infrastructure, etc. on-going interventions are highlighted as well as proposing new measures.","../data/raw/results/National Climate Responses Strategy/101.txt","12","101","en"
"1437","in addition, kenya stands to benefit from carbon markets by putting in place mitigation measures including the promotion of energy efficiency and renewable energy technologies e.g. solar, wind, geothermal, biomass and small hydro plants, as well as a properly planned low carbon public transportation system. these interventions are covered under mitigation in chapter 4. other measures covered include growing trees for rehabilitation and restoration of degraded landscapes, particularly the five water catchment areas and trust-lands. these areas will support structured engagement of the communities in carbon trading for enhanced income generation and poverty reduction. in addition, this will support biodiversity conservation aspirations of our national development policies.","../data/raw/results/National Climate Responses Strategy/101.txt","12","101","en"
"1627","a atrophy carcass plant from whose seeds biodiesel can be extracted. research studies to support the sustainability of biofuels, especially those following a life cycle approach such as life cycle assessment lca, should be promoted. photo by cameo kenya strengthening biotechnological research in crop and livestock varieties that are resistant or tolerant to pests and diseases, drought, and have improved nutritional value, undertaking countrywide assessments to determine regional vulnerability of the sector to climate change elements, strengthening research in vaccines against priority livestock diseases and inoculants for improving soil nitrogen and phosphorous in acid soils and enhancing soil biological resources, promoting research that combines traditional and modern methods of food preservation, promoting agriculture and agriculture technologies, strengthening research on good agricultural practices, integrating a long-term climate-risk perspective into district planning and investments, strengthening research on better marketing strategies identification of new market niches for livestock products, and validating indigenous knowledge eek with a view to disseminating it for integration into conventional technologies.investing in research on the production chain and sustainability of biofuels particularly biodiesel,  promoting development of appropriate local capacity in the manufacture, installation, maintenance and operation of basic renewable technologies such as biodigesters, solar water heating systems and hydro-turbines,  promoting development, commercialisation and widespread utilisation of renewable energy technologies,  promoting research into efficient methods of conversion of wood and agricultural waste coffee husks, used tea leaves, etc into commercially useful forms of energy, and  promoting research on improved kilns and sickos for the production and use of charcoal respectively that will reduce biomass consumption while generating the same amount of energy.","../data/raw/results/National Climate Responses Strategy/102.txt","12","102","en"
"464","a map showing an acute diarrhea and cholera situation in kenya following flash floods in 200 9. with the projected climate change extremes like torrential rainfalls and floods which will result in frequent water-borne diseases _outbreaks, such disease surveillance and mapping will become even more pertinent in identifying disease patterns so that appropriate measures can be taken. map provided by the ministry of public health and sanitation during the nccrs development process. mm >100 0 cases mi 50 1-100 0 cases lg 1-50 0 cases - proper site-species matching, developing technologies to rehabilitate naturally degraded areas or those cleared for charcoal burning, developing technologies for domestication of indigenous species, developing research on management of invasive species such as provisos julliflora, validation and integration of indigenous knowledge and technologies in woodlands management, market research on wood species of high market demand, developing on-farm efficient wood conversion technologies, demonstrating alternative plantation species including indigenous species, developing integrated strategies for the management of new insect pests, promoting research programmes on indigenous tree germination, growth rates and flexible forest management regimes, evaluating the potential for remunerating natural resource users for natural forests conservation and restoration with funds from carbon markets e.g. under a redd+ scheme, and determining the carbon sequestration capacity of various indigenous species by age, ecology, spacing and the effects of climate variables.","../data/raw/results/National Climate Responses Strategy/103.txt","12","103","en"
"2415"," support kenya medical research institute trike to engage in innovative research to produce vaccines against diseases such as malaria, cholera and others whose outbreaks will intensify with climate change.","../data/raw/results/National Climate Responses Strategy/103.txt","12","103","en"
"2103","rainfall and therefore the quantity of fresh water available for domestic, commercial and industrial use,  assessment of watersheds and water resource vulnerability due to hydrological cycle changes,assessment of water quality as it relates to source and receiving waters, storage, treatment, conveyance and demand, in addition to research on adaptation and management practices to protect and manage water quality,assessment of the potential impacts of climate change on water, waste-water and storm-water infrastructure - including risk exposure of key infrastructural nodes to weather extremes - and the impact of rising sea level on coastal water infrastructure, andassessing the use of cost effective and environmentally friendly water purification methods e.g. using locally available natural adsorbents to purify water in drought prone asal regions.","../data/raw/results/National Climate Responses Strategy/104.txt","12","104","en"
"209"," analysing of environmental consequences of shore protection and promotion of shore protection techniques.","../data/raw/results/National Climate Responses Strategy/104.txt","12","104","en"
"1920","- analyse the current climate variability in marginal rainfall areas, - identify rainfall homogenous areas, - identify and analyse climate risk factors, - collect and analyse historical data on climate induced impacts in the areas, - collect and analyse data on climate induced human disturbances in the wildlife areas, - assess the socioeconomic dynamics and activities of the communities living in and around wildlife protected areas, - assess the current human-wildlife conflicts, - carry out sensitivity analysis,assessing future climate variability and the vulnerability of species and ecosystems to projected climate change - use modelling to project future climate change in the marginal rainfall areas and other game reserves, - identify rainfall homogenous zones under the changed climate scenarios, - analyze future rainfall and temperature characteristics of the homogenous zones, - project future changes of the current vulnerability indicators, - project future changes in the socioeconomic dynamics in the surrounding communities, - make a projection of future changes in the climate induced human disturbances in the wildlife areas under business as usual scenarios, - make a projection of future trends in human-wildlife conflicts,identification of botanical composition of grazing animal diets; interaction of climate change and other environmental factors on invasive plant species; identification, characterisation and transfer of microbial neophytes into native plant materials to improve success of rangeland restoration, and  creating a national biological inventory and monitoring partnership that facilitates a more strategic and cohesive use of the conservation community's monitoring resources, and generates empirical data needed to track the impacts of climate change on the distribution and abundance of wildlife.","../data/raw/results/National Climate Responses Strategy/105.txt","12","105","en"
"2120","in the context of climate change, technology transfer is defined as a broad set of processes covering the flows of know-how, experience and equipment for mitigating and adapting to climate change amongst different stakeholders such as governments, private sector entities, financial institutions, nongovernmental organisations and research education institutions.","../data/raw/results/National Climate Responses Strategy/105.txt","12","105","en"
"659","even though environmentally sound technology is a key means to achieving a climate-resilient low carbon growth trajectory as well as technology transfer to developing countries being a major component of the , achievements in the area have been minimal. for this reason, it is obvious that technology development in both developed and developing countries, transfer to and diffusion in developing countries to help them meet sustainable development needs should be urgently accelerated. and provision of financial and other incentives for, scaling up of the development and transfer of technology to developing country parties in order to promote access to affordable environmentally sound technologies,ways to accelerate deployment, diffusion and transfer of affordable environmentally sound technologies,  cooperation on research and development of current, new and innovative technology, including win-win solutions, andthe effectiveness of mechanisms and tools for technology cooperation in specific sectors.","../data/raw/results/National Climate Responses Strategy/106.txt","12","106","en"
"846","even though = environmentally sound technology is a key means to achieving a climate-resilientlow carbon growth trajectory as well as technology transfer to developing countries being a major component of the , achievements in the area have been minimal. for this reason, it is obvious that technology development in both developed and developing countries, transfer to and diffusion in developing countries to help them meet sustainable development needs should be urgently accelerated.","../data/raw/results/National Climate Responses Strategy/106.txt","12","106","en"
"937","as required under the , kenya undertook in 200 5 a technology needs assessment study that highlighted kenya's mitigation technological needs and the barriers to technology transfer to kenya. in view of this, the following section highlights some of the channels through which technology transfer to and within kenya may be achieved including throughthe kyoto protocols cdm or its future successor,accelerating south-south transfer of technology,accelerating north-south transfer of technology through foreign direct investment fdic including taking advantage of free-patent technologies,development partner initiatives,establishment and capacity enhancement of local technological innovation centres which will help strengthen institutional technology generation and transfer through learning-by-doing approach,technology transfer within a future climate change agreement framework, andincluding climate change research and development in all budgets of ministries with substantial allocations to institutions of higher learning to strengthen research capacities.","../data/raw/results/National Climate Responses Strategy/106.txt","12","106","en"
"11012","participants in their project design documents pdds. the report lists kenya among developing countries whose rate of cdm technology transfer is significantly higher than the average.","../data/raw/results/National Climate Responses Strategy/107.txt","12","107","en"
"21111","areas of opportunities for technology transfer under the cdm for kenya includebagasse-based co generation projects e.g. the miasmas sugar company co generation project,landfill gas waste management, which is still an untapped cdm potential in kenya,efficient hydroelectric power generating equipment to replace the old technology currently in use,wind power generation, which has huge potential in northern parts of the country,geothermal power generation technologies,energy efficiency technologies,technologies that remove industrial ghg such as perfluorocarbons, hydrofluorocarbons, etc, andinnovative agricultural land-use technologies that reduce ghg emissions while delivering economic benefits to poor communities, among others.","../data/raw/results/National Climate Responses Strategy/107.txt","12","107","en"
"1233","the un report acting on climate change the un system delivering as one 200 8 identified undo as one of the un bodies through which coordination of the transfer of clean technology to the developing world can be facilitated. uni dos role as a host organisation for the cleaner production cp, which was created to foster environmentally sound production and consumption in developing countries, also makes it a suitable channel for transfer of technology. kenya has an active cleaner production centre, the kenya national cleaner production centre kncpc. some of the past and ongoing mitigation programmes of the knock include those in industrial energy management and cdm opportunities, as well as waste minimisation with tandem methane reduction, among others.","../data/raw/results/National Climate Responses Strategy/107.txt","12","107","en"
"15114","most climate-friendly technologies have so far been developed and used in developed countries, from where they are expected to transfer to developing countries through well-known channels including trade, foreign direct investment fdic and cross-border technology licensing. in order to attract these technologies, the government needs to tackle barriers that have and continue to hinder fdic in the country. these include insufficient human capabilities, high transaction costs, trade and policy barriers as well as institutional limitations such as weak intellectual property protection laws and enforcement.","../data/raw/results/National Climate Responses Strategy/107.txt","12","107","en"
"16114","the fdic remains the major channel of technology transfer to developing countries like kenya, and kenyas private sector can therefore play an important role. indeed, the world corporate sector, essentially the world business council on sustainable development wbcsd, has realised the role it can play in helping developing countries grow sustainably. in 200 8, the webcast formed the eco-patent commons initiative to encourage the sharing of patents that provide environmental benefit but do not represent an essential source of business advantage. this sharing of environmental patents can promote environmental sustainability including ecoefficiency, enabling technology innovation to meet social innovation wbcsd, 200 8. it is in such initiatives where the private sector in kenya needs to get involved to support the transfer of advanced technologies of developed countries to kenya.","../data/raw/results/National Climate Responses Strategy/107.txt","12","107","en"
"5215","south-south technology transfer was successfully tested as early as the 1960during the green revolution, when semi-dwarf wheat varieties, originally developed in mexico, were transferred to india, which also benefited from infusions of neoplasm collected by the institute cirri from other parts the fact that adaptation to climate change is a primary concern of kenya, the technology needs and needs assessment - kenya 200 5 report did not capture technologies needed to adapt to climate change due to what it termed as insufficient resources. to bridge this technology gap, greater collaborations with and learning from other developing countries is therefore essential.","../data/raw/results/National Climate Responses Strategy/108.txt","12","108","en"
"7115","south-south technology transfer can be used to solve food insecurity and disease problems now exacerbated by climate change elements. moreover, according to the , 200 6, crop and animal varieties are sensitive to local conditions and therefore much of the technology transfer in this area is expected to take place between regions with similar agro-climatic conditions. essentially, this means that agricultural technology transfer is expected to flow between and among countries in the southern part of the globe because of their similarities in agro-climatic conditions.","../data/raw/results/National Climate Responses Strategy/108.txt","12","108","en"
"12115"," waste management technologies recycling, re-use including as an energy source,water resource protection and harvesting, andwater purification systems.","../data/raw/results/National Climate Responses Strategy/108.txt","12","108","en"
"1820","to help developing countries meet their sustainable development needs, certain developed countries have established funding facilities to facilitate the transfer of their advanced technologies to low-income economies. a good example is the nordic climate facility ncf, which was created within the nordic development fund nd of the five scandinavian countries - norway, denmark, finland, sweden and iceland. the cf finances projects that have a potential to combat climate change and reduce poverty in low-income countries such as kenya. these include energy efficiency, water resource management, solar technologies, etc.","../data/raw/results/National Climate Responses Strategy/108.txt","12","108","en"
"2011","kenya should establish and fund local technological centres that can be used to develop, advance and disseminate local technologies. such centres can be used for educational purposes e.g. train local communities on early warning systems, and to promote sustainable agricultural practices, enhance the growth of indigenous small and medium enterprises smes.","../data/raw/results/National Climate Responses Strategy/108.txt","12","108","en"
"2123","and adaptive innovation processes within developing countries facilitate the diffusion and development of technologies.*? this requires sufficient innovation capabilities amongst developing country firms, universities and research institutes, and appropriate links with public sector actors including production sectors.","../data/raw/results/National Climate Responses Strategy/109.txt","12","109","en"
"6115","this sufficient innovation capability amongst developing countries could be realised throughproviding an opportunity for competent personnel to train others on new technologies, and encouraging local and regional institutional partnerships in technology development and transfer. local academic and research institutions are already undertaking this. however, their capacity should be enhanced,ensuring and encouraging equal representation of men and women in technology development, training and transfer,  providing incentives to local innovators e.g. awards for best technologies,establishing forums for students participation in technological development e.g. through professional student bodies such as engineering students associations, physics students associations etc. these institutions should be holding forums where the best science and engineering innovators are awarded, with the corporate sector playing a sponsorship role, andestablishing linkages between the private sector production centres and local research and academic institutions to develop and commercialise local technologies and innovations.","../data/raw/results/National Climate Responses Strategy/109.txt","12","109","en"
"10114","it appears that a consensus is emerging on several elements of a future deal on a technology framework. notably, parties to the  seem likely to agree on the establishment of a technology body in the future climate change agreement, although the structure, mandate, name and funding of the proposed mechanism remain unclear. the creation of a technology body has been supported in particular by developing countries, specifically the g7 7 and china group, which proposed the establishment of a technology mechanism, comprising an executive body and a multilateral climate technology fund mctf, both subsidiary to the cop.","../data/raw/results/National Climate Responses Strategy/109.txt","12","109","en"
"11115","non-governmental organisations have also supported the establishment of new institutions, with some proposing a mechanism dealing specifically with technology and others proposing a general mechanism for mitigation, adaptation, technology related measures and funding. the recent creation of a technology mechanism within the copenhagen accord, which is yet to be adopted, gives the strongest indication ever that such a mechanism will one day exist. kenya should place itself strategically - in terms of building the necessary capacities and identifying priority areas in which it can benefit from technology transfer through such a mechanism.","../data/raw/results/National Climate Responses Strategy/109.txt","12","109","en"
"12211","4 9 rockwell david and others 200 9 fulfilling the united nations framework convention on climate change bail action plan maximising the impact of low carbon technology transfer. university of sussex 5 0 jump c. 200 6 re-inventing african economies-technological innovation and the sustainability transition.","../data/raw/results/National Climate Responses Strategy/109.txt","12","109","en"
"2142","climate change governance in this context is interpreted to refer to climate change policy, legal framework and _ institutional organisational framework.","../data/raw/results/National Climate Responses Strategy/111.txt","12","111","en"
"4116","kenyas need to develop a suitable climate change response strategy including a suitable climate change governance framework should stem from both the realities of the negative impacts of climate change and from obligations placed upon it by the  and kyoto protocol. it should be kenyas position that any climate change action taken is not just to meet its international obligations, but more importantly to address climate change problems that have already been recognised to affect it and its people.","../data/raw/results/National Climate Responses Strategy/111.txt","12","111","en"
"5312","kenya has a number of environment-related policies governing various environmental sectors including the wildlife policy obsessional paper no. 3 of 197 5 and food policy obsessional paper no. 3 of 199 3, but these hardly recognise climate change as a serious threat and problem. the closest kenya ever came to developing a comprehensive environmental policy was with the drafting of obsessional paper no. 6 of 199 9 on environment and development. however, this policy paper does not adequately recognise climate change, and adaptation and mitigation are not addressed. the only policy that has attempted to address climate change to some extent is the draft national environmental policy of 200 8.comprehensive policy on climate change should therefore be formulated in line with therequirement of parties. such a policy coupled with a related legislation proposed in section 8.2 below would support implementation of the nccrs comprehensively and effectively.","../data/raw/results/National Climate Responses Strategy/111.txt","12","111","en"
"9116","a legal framework is the foundation for an effective policy. being a purposeful statement by a government expressing its recognition of a problem and stating its commitment to address a problem through specified actions, one of the key functions of policy is to advise and direct the government and the governed on necessary actions to address identified problems. however, given that policy is not binding, there would be no legal consequence on a government or a people for failing to implement their policy. thus, every policy should be translated into law for effective implementation but a law has other functions that ought to be well understood.","../data/raw/results/National Climate Responses Strategy/111.txt","12","111","en"
"10212","these key points inform the need for an appropriate climate change legal framework in kenyalaw provides legitimacy for actions programmes and activities to address the problems whose resolution may otherwise be unacceptable,law sets goals that a society desires to accomplish in light of a recognised problem,laws the only acceptable tool in regulating human behaviour and conduct, andlaw has official sanctions and can ensure compliance.","../data/raw/results/National Climate Responses Strategy/111.txt","12","111","en"
"11213","further, several case studies are used throughout the report and especially in chapter 4 to demonstrate successful applications of the interventions being recommended.","../data/raw/results/National Climate Responses Strategy/112.txt","12","112","en"
"3315","4. communication, education and awareness programmes the level of understanding of climate change and its impacts is very low countrywide. this calls for a focused awareness campaign that simplifies the science and impacts of climate change in a language that is understandable by all segments of the society. this will help improve national preparedness for the potential impacts of climate change. to this end, forums for engagement and information dissemination to the public on current and future climate change risks, and a concerted, focused and comprehensive approach to managing such risks will be established. some of the ways of enhancing climate change education and awareness which will be applied includeestablishing a national climate change awareness campaign using print and electronic media to pass climate change information in various articles and programmes on climate change in the media,incorporating climate change information into schools and colleges curricula and syllabuses,online blogging on facebook, twitter, google groups, yahoo groups, unite for climate etc, through which various topics on climate change could be discussed,eco-tournaments engaging in sporting events such as athletics, football and basketball to raise awareness,use of drama and performance arts,providing timely and accurate information on kenyas climate change policy, position and issues to be discussed with kenyan missions abroad and the ministry of foreign affairs,encouraging individual volunteers ininvolving the corporate sector, especially the mobile telephone industry e.g. to display airtime top-up messages on climate change.","../data/raw/results/National Climate Responses Strategy/112.txt","12","112","en"
"14115","there is inadequate national and local information on how climate change elements - temperature rise, change in precipitation, extreme weather events, sea level rise and other seasonal shifts - will affect phenomena such as floods, drought, water shortages supply and quality, air quality, human health, and habitat loss. a thorough nationwide assessment of how these changes will affect human population, infrastructure, the environment, the economy and society as a whole. in parallel, it is important to conduct climate change scenarios and develop corresponding policy responses.","../data/raw/results/National Climate Responses Strategy/112.txt","12","112","en"
"1628","with regard to the tracking and reporting ghg emissions in kenya, only few institutions notably the international energy agency ea periodically do so. the ideas data indicates kenyas ghg emissions in 200 7 were 1 1.4 3 mtc02 eq. this level is still low when compared to emissions of major industrialised countries, but rising quickly especially due to increasing transport i.e. high private car use and energy sector emissions. there are currently, no institutions based in kenya that monitor the countrys ghg emissions.","../data/raw/results/National Climate Responses Strategy/112.txt","12","112","en"
"11311","to facilitate climate change mitigation and adaptation in related sectors. in addition, there is a comprehensive environmental law - the environmental management and coordination act emca, 199 9 - which has relevant provisions for mitigation against climate change. these include provisions for the establishment of air quality standards together with emissions requirements part viii, environmental impact assessment requirements part vi, environmental restoration orders and environmental conservation orders part ix.","../data/raw/results/National Climate Responses Strategy/113.txt","12","113","en"
"7213","however, emca, 199 9 does not effectively address several climate change issues including e@ development of national inventories of anthropogenic emissions of ghg in kenya by source and removal of ghg by sinks,  national framework for carbon finance, e@ development of national and regional programmes to mitigate climate change by addressing anthropogenic emissions by source,  promotion of education, training and awareness on climate change; appropriate technology transfer arrangements and their authorisation, and @ access to environmentally-sound technologies.","../data/raw/results/National Climate Responses Strategy/113.txt","12","113","en"
"8116","for this reason, there ought to be a law that provides legitimacy for all climate change activities including necessary actions intended to mitigate against climate change such as provisions authorising carbon trading. the way to arrive at this law could be throughstrengthening existing em ca provisions to adequately provide for climate change adaptation and mitigation measures agreed in the  and its kyoto protocol, candordeveloping a new legislation on climate change, in which case, the national environment management authority nema should take the lead as section 12 4 of the em ca 199 9 obligates nema to initiate legislative proposals for the purpose of giving domestic effects to international agreements to which kenya is a party. although the making of a new legislation may be time-consuming and expensive, it may, given the current circumstances in kenya, be the better option.","../data/raw/results/National Climate Responses Strategy/113.txt","12","113","en"
"1832","within the doe, memr also established in 200 9 its national climate change coordinating office. this office now acts as the secretariat for the national climate change activities coordinating committee  established in 199 2 as a requirement under the . membership of the  is drawn from line ministries, academia and research institutions, non-governmental organisations ngos as well as the private sector.","../data/raw/results/National Climate Responses Strategy/113.txt","12","113","en"
"191","further, under the oversight of memr, the national environment management authority nema hosts the countrys designated national authority dna, which is responsible for approving the cdm projects under the kyoto protocol.","../data/raw/results/National Climate Responses Strategy/113.txt","12","113","en"
"202","in the context of the , the ministry is the focal policy making entity responsible for international negotiations while nema, as has been mentioned, hosts the countrys dna.","../data/raw/results/National Climate Responses Strategy/113.txt","12","113","en"
"1147","still under the oversight of memr, the kenya meteorological department km is mandated to provide meteorological and climatological services to the country for the benefit of all sectors and the public in general. climate research and monitoring are also some of kids responsibilities.","../data/raw/results/National Climate Responses Strategy/114.txt","12","114","en"
"2162","in addition, there is a climate change coordination unit cc cu at the office of the prime minister, whose aim is to provide high-level political support to climate change activities in kenya.","../data/raw/results/National Climate Responses Strategy/114.txt","12","114","en"
"3612","confounding the situation further is the need for the ministry of foreign affairs to infuse international environment diplomacy on climate change and other similar multilateral environment agreements. the inter-weaving of diplomacy, policy, politics and practice is particularly challenging in the case of a crosscutting issue like climate change. this confounding situation is not peculiar to kenya. most african countries are yet to streamline climate change governance,** a factor that has contributed to weak engagements in international negotiations on climate change and country-level effectiveness of climate change programmes and projects.","../data/raw/results/National Climate Responses Strategy/114.txt","12","114","en"
"4215","because of its diffuse nature, the existing institutional arrangement has not supported a coordinated approach to combating climate change. this therefore calls for a focused and functional climate change governance system  guided by appropriate policies and legislation arrangements - that will among other things, facilitate the implementation of this strategy.","../data/raw/results/National Climate Responses Strategy/114.txt","12","114","en"
"6213","in determining an appropriate institution, there ought to be careful consideration ofthe government's obligations towards meeting ghg emissions reductions as well as adaptation and other mitigation measures - article 4 and 1 2 of  and kyoto protocol, e@ what the relevant national laws in this case em ca 199 9 says about such an institution,institutions that already conduct climate change activities and what they do, andplausible effective options.","../data/raw/results/National Climate Responses Strategy/114.txt","12","114","en"
"1234","it is important that the package of activities needed to combat climate change be anchored within a policy and legal framework as described in sections 8.1 and 8.2 above that enables kenya to meet its long-term development goals while fulfilling its global obligations towards combating this problem. a dedicated climate change institution is important as it establishes a coordination instrument which ensures that all cross-sectoral activities match the overall vision of the nccrs - a prosperous and climate change resilient kenya. emphasis should be laid on low carbon development strategies.","../data/raw/results/National Climate Responses Strategy/114.txt","12","114","en"
"15211","in view of this, it is proposed thata dedicated and adequately resourced climate change secretariat*? be established within the ministry of environment and mineral resources, with several offices and divisions as shown in  a national climate change steering committee nsc be established by memr to help it gather and collate input and advice from key climate change stakeholders for its use in the coordination of kenyas climate change activities, andthe  will continue to serve in its current advisory capacity.","../data/raw/results/National Climate Responses Strategy/114.txt","12","114","en"
"1035","key players kmd, national lands information management systems, cc expert group, ksfs, kws, kasals, fao & other local & lint's orgs. & devt. partners key players interdepartmental natl committee of experts on m&e, external m&e experts, internal auditors, external auditors, office of the pm","../data/raw/results/National Climate Responses Strategy/115.txt","12","115","en"
"1153","the climate change secretariat to be established at memr will provide secretarial functions for the two committees  and nccsc. the ipecac focal point based in km will augment the  and strengthen its scientific advisory capacity.","../data/raw/results/National Climate Responses Strategy/116.txt","12","116","en"
"376","8.3.2.1 climate change secretariat at the memr this shall be constituted by the memr and shall have officers - co-opted from within and outside the public sector - with expertise in climate change matters and can therefore add value to the coordination of the implementation of this strategy and other climate change activities. the permanent secretary in the memr shall determine the composition and specific structure of this secretariat, which shall receive and collate inputs from the players and stakeholders involved in the implementation of this strategy and ensure that activities implemented by other ministries are undertaken in a timely manner and conform to this strategy implementation plan.","../data/raw/results/National Climate Responses Strategy/116.txt","12","116","en"
"5412","this office of the secretariat shall comprise key government agencies with policy and law related functions including the office of the attorney general and key ngos. it shall, in conjunction with nema, initiate all necessary policy, legal, strategy and planning processes, and promote and cooperate on legal information on matters related to climate change. this office shall also play a key role in international climate change negotiations, as well as work with other government agencies to phase out subsidies that contravene the objectives of the .","../data/raw/results/National Climate Responses Strategy/116.txt","12","116","en"
"13211","this office shall serve as the central administrative office for all climate change programmes, with focal points representatives in each programme division. in addition, it shall serve as the liaison office between the programme divisions and the secretariat. its divisions or departments shall be  a designated national authority dna, responsible for carbon emission trading and technology transfer under the kyoto protocol or its future successor, this office shall coordinate the functions and activities of various programme divisions to ensure that all of them work towards achieving the overall aim of reducing the countrys ghg emissions, and will take responsibility for administrative matters of the programmes in collaboration with the programmes divisions. in addition, it should also be the office to develop appropriate climate change mainstreaming strategies and action plans for all key sectors, and ensures mainstreaming of climate change adaptation and mitigation measures in ongoing and future activities of all key sectors.","../data/raw/results/National Climate Responses Strategy/116.txt","12","116","en"
"203"," coordinate and supervise ongoing cdm and other emissions reduction activities to ene facilitate fundraising for financial support, sure that they are in line with and biotechnology transfer and provisions for acute towards meeting the county's environmental building, and men and sustainable development goals as well as vision 203 0,  recommend joint action involving both the public and private sectors in order to moe@ establish and maintain a project database bilious the necessary finance and accelerate and keep track of emerging, proposed and redd actions.","../data/raw/results/National Climate Responses Strategy/117.txt","12","117","en"
