,Unnamed: 0,sentences,name,country,page,languages,legible,results,class
1239,1701,"it is universally accepted that climate change is one of the greatest challenges facing humanity this century. in kenya, this phenomenon is already unmistakable and intensifying at an alarming rate as is evident from countrywide temperature increases and rainfall irregularity and intensification.",National Climate Responses Strategy,12,79,en,"It is universally accepted that climate change is one of the greatest challenges facing humanity this century. In kenya, this phenomenon is already unmistakable and intensifying at an alarming rate as is evident from countrywide temperature increases and rainfall irregularity and intensification.",0.087944730599354,n
1240,2481,"these climate driven changes affect resources critical for economic development of kenya. an example is the 199 9200 0 la finial droughts, which left approximately 4.7 million kenyans facing starvation. in addition, increased average temperatures have led to the spread of vector borne diseases like malaria to areas where the disease is not known to be endemic.",National Climate Responses Strategy,12,79,en,"These climate-driven changes affect resources critical for economic development of kenya. An example is the 19992000 la finial droughts, which left approximately 4.7 million kenyans facing starvation. In addition, increased average temperatures have led to the spread of vector-borne diseases like malaria to areas where the disease is not known to be endemic.",0.11272726700234,n
1267,8215,ngecu w.m. and math e.m. the el nino triggered landslides and their socioeconomic impact on kenya. environmental geology 199 9,National Climate Responses Strategy,12,9,en,Ngecu w.m. And math e.m. The el-nino triggered landslides and their socioeconomic impact on kenya. Environmental geology 1999,0.135656718141399,n
1272,2210,the kenya meteorological department km has provided data of temperature and rainfall changes in kenya over the last fifty years.,National Climate Responses Strategy,12,90,en,The kenya meteorological department KM has provided data of temperature and rainfall changes in kenya over the last fifty years.,0.14866498758464902,n
1273,2311,"from the early 1960 s, kenya has generally experienced increasing temperatures over vast areas. over inland areas, the trends in both minimum night timeearly morning and maximum daytime temperatures depict a general warming through time. however, the increase in the minimum temperatures is steeper than in maximum temperatures. the combined effect of a steeper increase in minimum temperatures and a less steep increase in maximum temperatures is a lower daily diurnal temperature range.",National Climate Responses Strategy,12,90,en,"From the early 1960 s, kenya has generally experienced increasing temperatures over vast areas. Over inland areas, the trends in both minimum night-timeearly morning and maximum daytime temperatures depict a general warming through time. However, the increase in the minimum temperatures is steeper than in maximum temperatures. The combined effect of a steeper increase in minimum temperatures and a less steep increase in maximum temperatures is a lower daily diurnal temperature range.",0.0209806969991213,n
1279,7301,"the ipecac defines vulnerability as the extent to which climate change may damage or harm a system and adds that vulnerability depends not only on a systems sensitivity, but also on its ability to adapt to new climatic conditions.",National Climate Responses Strategy,12,94,en,"The ipecac defines vulnerability as the extent to which climate change may damage or harm a system and adds that vulnerability depends not only on a systems sensitivity, but also on its ability to adapt to new climatic conditions.",0.135396172718204,n
1295,377,2 8. section 4 2 of the principal act is amended   amendment of section 4 2 of no.,The Environmental Management and Coordination Act,12,10,en,28. Section 42 of the principal act is amended - amendment of section 42 of no.,0.104552293334928,n
1296,755,i by deleting the words director general and substituting therefor the word authority and 1 inserting the word sea after the word lake; ii by inserting a new paragraph immediately after paragraphas followsany other matter prescribed by the cabinet secretary on the advice of the authority.,The Environmental Management and Coordination Act,12,10,en,I by deleting the words director general and substituting therefor the word authority and 1 inserting the word sea after the word lake; ii by inserting a new paragraph immediately after paragraphas followsany other matter prescribed by the cabinet secretary on the advice of the authority.,0.134660131796136,n
1298,1149,2 9. section 4 3 of the principal act is amended  amendment of section 4 3 of no.,The Environmental Management and Coordination Act,12,10,en,29. Section 43 of the principal act is amended  amendment of section 43 of no.,0.104552293334928,n
1300,570,"3 0. section 4 5 of the principal act is amended in amendment of section 4 5 of no. subsection 4 by deleting the words director general _ 3 of 199 9. wherever they appear and substituting therefor the word authority. 3 1. section 4 8 of the principal act is amended amendment of section 4 8 of no. a in subsection 1, by 8 of 199 9.inserting the words and the forests no.7 of 200 5",The Environmental Management and Coordination Act,12,11,en,"30. Section 45 of the principal act is amended in amendment of section 45 of no. Subsection 4 by deleting the words director-general   3 of 1999. Wherever they appear and substituting therefor the word authority. 31. Section 48 of the principal act is amended amendment of section 48 of no. A in subsection 1, by 8 of 1999.inserting the words and the forests no.7 of 2005",0.10284505929086699,n
1303,11117,3 2. section 4 9 of the principal act is amended by amendment of inserting the following new subsection immediately after   of 199 9. ,The Environmental Management and Coordination Act,12,11,en,32. Section 49 of the principal act is amended by amendment of inserting the following new subsection immediately after   of 1999.,0.10515209819350801,n
1305,1335," sos . amendment of 3 3. section 5 0 of the principal act is amended by section 5 0 of no. deleting the words authority shall, in consultation with  of 199 9.",The Environmental Management and Coordination Act,12,11,en,"Sos . Amendment of 33. Section 50 of the principal act is amended by section 50 of no. Deleting the words authority shall, in consultation with  of 1999.",0.13359981134184598,n
1307,3120,"3 4, section 5 1 of the principal act is amended by deleting the words the authority shall, in consultation with the relevant lead agencies and substituting therefor the words the cabinet secretary shall, on the recommendation of the authority.",The Environmental Management and Coordination Act,12,13,en,"34, section 51 of the principal act is amended by deleting the words the authority shall, in consultation with the relevant lead agencies and substituting therefor the words the cabinet secretary shall, on the recommendation of the authority.",0.14466383248785,n
1308,4118,"3 5. section 5 2 of the principal act is amended by deleting the words the authority shall, in consultation with the relevant lead agencies and substituting therefor the words the cabinet secretary shall, on the recommendation of the authority.",The Environmental Management and Coordination Act,12,13,en,"35. Section 52 of the principal act is amended by deleting the words the authority shall, in consultation with the relevant lead agencies and substituting therefor the words the cabinet secretary shall, on the recommendation of the authority.",0.14466383248785,n
1311,5119,"a for any resultant damage; andfor the cost of any measures reasonably taken after the release or escape for the purpose of preventing, reversing or minimising any damage caused by  such discharge, release or escape; andfor any damage caused by any measures so taken.",The Environmental Management and Coordination Act,12,15,en,"A for any resultant damage; andfor the cost of any measures reasonably taken after the release or escape for the purpose of preventing, reversing or minimising any damage caused by  such discharge, release or escape; andfor any damage caused by any measures so taken.",0.105712062421846,n
1312,9118,3 9. section 5 6 of the principal act is amended amendment of section 5 6 of no.,The Environmental Management and Coordination Act,12,15,en,39. Section 56 of the principal act is amended amendment of section 56 of no.,0.104552293334928,n
1313,11214,"b in subsection 2, by deleting the words authority shall, in consultation with the relevant lead agencies, and substituting therefor the words  cabinet secretary in consultation with the authority. insiinsertion of 4 0. the principal act is amended by inserting a new so on section immediately after section 5 6 no. 8 of 199 9.",The Environmental Management and Coordination Act,12,15,en,"B in subsection 2, by deleting the words authority shall, in consultation with the relevant lead agencies, and substituting therefor the words  cabinet secretary in consultation with the authority. Insiinsertion of 40. The principal act is amended by inserting a new so on section immediately after section 56 no. 8 of 1999.",0.14712397249252698,n
1318,3218,4 3. section 5 8 of the principal act is amended amendment of section 5 8 of no.,The Environmental Management and Coordination Act,12,17,en,43. Section 58 of the principal act is amended amendment of section 58 of no.,0.104552293334928,n
1322,4217,"information that is false or misleading commits an offence and is liable on conviction, to a term of imprisonment of not more than three years, or to a fine of not more than five million shillings, or to both such fine and imprisonment and in addition, his licence shall be revoked. 4 4. section 5 9 of the principal act is amended by  amendment of section 5 9 of no. a deleting the words for two successive 80199 9. weeks in the gazette and in a newspaper circulating in the area or proposed area of the project and substituting therefor the words in the gazette, in at least two newspapers circulating in the area or proposed area of the project and over the radio;inserting the following new subsection immediately after subsection 2  3 the authority shall ensure that its website contains a summary of the report referred to in subsection 1.",The Environmental Management and Coordination Act,12,18,en,"Information that is false or misleading commits an offence and is liable on conviction, to a term of imprisonment of not more than three years, or to a fine of not more than five million shillings, or to both such fine and imprisonment and in addition, his licence shall be revoked. 44. Section 59 of the principal act is amended by  amendment of section 59 of no. A deleting the words for two successive 801999. Weeks in the gazette and in a newspaper circulating in the area or proposed area of the project and substituting therefor the words in the gazette, in at least two newspapers circulating in the area or proposed area of the project and over the radio;inserting the following new subsection immediately after subsection 23 the authority shall ensure that its website contains a summary of the report referred to in subsection 1.",0.116294083145716,n
1323,5217,4 5. section 6 4 of the principal act is amended by amendment inserting the following new subsection immediately after ori99 9.,The Environmental Management and Coordination Act,12,18,en,45. Section 64 of the principal act is amended by amendment inserting the following new subsection immediately after ori999.,0.10515209819350801,n
1324,3317,"a cancel or revoke such licence; orsuspend such licence, for such time, not more than twenty four months, where _ the licensee contravenes _ the provisions of the licence.",The Environmental Management and Coordination Act,12,19,en,"A cancel or revoke such licence; orsuspend such licence, for such time, not more than twenty four months, where   the licensee contravenes   the provisions of the licence.",0.0897199000570162,n
1325,5313,"1 a where the authority cancels, revokes or suspends a licence in accordance with this section, the reasons for such action shall be given to the licensee in writing.",The Environmental Management and Coordination Act,12,19,en,"1 a where the authority cancels, revokes or suspends a licence in accordance with this section, the reasons for such action shall be given to the licensee in writing.",0.118404158746276,n
1326,6215,4 7. section 6 81 of the principal act is amended by inserting the words or its designated agents immediately after the word authority.,The Environmental Management and Coordination Act,12,19,en,47. Section 681 of the principal act is amended by inserting the words or its designated agents immediately after the word authority.,0.141700290407036,n
1328,3415,capacity provided that such appointment shall not exceed a period of six months;by deleting subsection 1 4 c.,The Environmental Management and Coordination Act,12,2,en,Capacity provided that such appointment shall not exceed a period of six months;by deleting subsection 14 c.,0.14057907966931601,n
1329,9310,2 any person who fails to comply with sub section 1 commits an offence.,The Environmental Management and Coordination Act,12,2,en,2 any person who fails to comply with sub-section 1 commits an offence.,0.131616567259471,n
1333,12212,5 1. section 7 4 1 of the principal act is amended by deleting the words local authority and substituting therefor the word entity.,The Environmental Management and Coordination Act,12,20,en,51. Section 74 1 of the principal act is amended by deleting the words local authority and substituting therefor the word entity.,0.0808956141704902,n
1334,13212,5 2. section 7 5 1 of the principal act is amended by deleting the words local authority and substituting therefor the word entity.,The Environmental Management and Coordination Act,12,20,en,52. Section 75 1 of the principal act is amended by deleting the words local authority and substituting therefor the word entity.,0.0808956141704902,n
1344,5513,6 2. section 11 8 of the principal act is amended by a deleting the words attorney general wherever they occur and substituting therefor the words director of public prosecutions;inserting the words section 2 9 of the office of the director of public prosecutions act immediately after the word constitution.,The Environmental Management and Coordination Act,12,28,en,62. Section 118 of the principal act is amended by a deleting the words attorney-general wherever they occur and substituting therefor the words director of public prosecutions;inserting the words section 29 of the office of the director of public prosecutions act immediately after the word constitution.,0.145848595389166,n
1351,6413,6 6. section 12 5 of the principal act is amended amendment of section 12 5 of no.,The Environmental Management and Coordination Act,12,29,en,66. Section 125 of the principal act is amended amendment of section 125 of no.,0.104552293334928,n
1357,1194,1 6. section 2 7 1 of the principal act is amended by deleting the word council and substituting therefor the words cabinet secretary.,The Environmental Management and Coordination Act,12,3,en,16. Section 27 1 of the principal act is amended by deleting the word council and substituting therefor the words cabinet secretary.,0.0951920823925824,n
1363,2143,"a the grant of a licence or permit or a refusal to grant a licence or permit, or the transfer of a licence or permit, under this act or regulations made thereunder.",The Environmental Management and Coordination Act,12,31,en,"A the grant of a licence or permit or a refusal to grant a licence or permit, or the transfer of a licence or permit, under this act or regulations made thereunder.",0.11258063707362499,n
1366,1150,"7 3. section 13 9 of the principal act is amended by deleting the words of not more than five hundred thousand shillings, or to imprisonment for a term of not more than twenty four months, or to both such fine and imprisonment and substituting therefor the words of not less than one year but not more than four years, or to a fine of not less than two million shillings but not more than four million shillings, or to both such fine and imprisonment.",The Environmental Management and Coordination Act,12,32,en,"73. Section 139 of the principal act is amended by deleting the words of not more than five hundred thousand shillings, or to imprisonment for a term of not more than twenty-four months, or to both such fine and imprisonment and substituting therefor the words of not less than one year but not more than four years, or to a fine of not less than two million shillings but not more than four million shillings, or to both such fine and imprisonment.",0.0740662572928042,n
1367,2153,"7 4. section 14 0 of the principal act is amended by deleting the words not more than five hundred thousand shillings, or to imprisonment for a term of not more than twenty four months, or to both such fine and imprisonment and substituting therefor the words of not less than one year but not more than four years or to a fine of not less than two million shillings but not more than four million shillings, or to both such fine and imprisonment.",The Environmental Management and Coordination Act,12,32,en,"74. Section 140 of the principal act is amended by deleting the words not more than five hundred thousand shillings, or to imprisonment for a term of not more than twenty-four months, or to both such fine and imprisonment and substituting therefor the words of not less than one year but not more than four years or to a fine of not less than two million shillings but not more than four million shillings, or to both such fine and imprisonment.",0.0740662572928042,d
1368,394,7 5. section 14 2 of the principal act is amended by deleting the words not more than five hundred thousand shillings and substituting therefor the words not less than two million shillings but not more than than five million shillings.,The Environmental Management and Coordination Act,12,32,en,75. Section 142 of the principal act is amended by deleting the words not more than five hundred thousand shillings and substituting therefor the words not less than two million shillings but not more than than five million shillings.,0.0633376920471004,d
1369,11124,"7 6. section 14 3 of the principal act is amended a in the marginal note, by inserting the words orders of the tribunal immediately after the word orders;by renumbering section 14 3 as section 14 3 1;by inserting a new paragraph immediately after paragraphas followsfails, neglects or refuses to comply with any order made by the tribunal,;by deleting the words not more than twelve months, or to a fine of not more than five hundred thousand shillings, or both and substituting therefor the words of not less than one year and not more than four years or to a fine of not less than two million shillings and not more than four million shillings or to both such fine and imprisonment.; amendment of section 13 9 of no.",The Environmental Management and Coordination Act,12,32,en,"76. Section 143 of the principal act is amended a in the marginal note, by inserting the words orders of the tribunal immediately after the word orders;by renumbering section 143 as section 143 1;by inserting a new paragraph immediately after paragraphas followsfails, neglects or refuses to comply with any order made by the tribunal,;by deleting the words not more than twelve months, or to a fine of not more than five hundred thousand shillings, or both and substituting therefor the words of not less than one year and not more than four years or to a fine of not less than two million shillings and not more than four million shillings or to both such fine and imprisonment.; amendment of section 139 of no.",0.0995987633159011,d
1371,874,"b by deleting the words more than eighteen months, or to a fine of not more than three hundred and fifty thousand shillings and substituting therefor the words of not less than one year but not more than four years, or to a fine of not less than two million shillings but not more than four million shijlings, or to both such fine and imprisonment.",The Environmental Management and Coordination Act,12,33,en,"B by deleting the words more than eighteen months, or to a fine of not more than three hundred and fifty thousand shillings and substituting therefor the words of not less than one year but not more than four years, or to a fine of not less than two million shillings but not more than four million shijlings, or to both such fine and imprisonment.",0.0690401804316356,d
1376,1728,"a any project located within a distance prescribed by a written law from a wetland, ocean, sea, lake, river, dam, stream, spring or any other water body.",The Environmental Management and Coordination Act,12,36,en,"A any project located within a distance prescribed by a written law from a wetland, ocean, sea, lake, river, dam, stream, spring or any other water body.",0.133381603515887,n
1379,2173,5. aerial spraying 6. mining including quarrying and open cast extraction of  a precious metals.gemstones.metalliferous ores.coal.phosphates.limestone and dolomite.large scale commercial stone and slate.,The Environmental Management and Coordination Act,12,37,en,5. Aerial spraying 6. Mining including quarrying and open cast extraction of  a precious metals.gemstones.metalliferous ores.coal.phosphates.limestone and dolomite.large scale commercial stone and slate.,0.0842179045398432,n
1380,3104,"h commercial large scale harvesting of aggregate, sand, gravel, soil and clay.",The Environmental Management and Coordination Act,12,37,en,"H commercial large scale harvesting of aggregate, sand, gravel, soil and clay.",0.105439115487705,n
1386,10103,k large scale abattoirs more than 1 5 animals day and meat processing plants.,The Environmental Management and Coordination Act,12,38,en,K large scale abattoirs more than 15 animals day and meat processing plants.,0.139170471357936,n
1389,1843,"s plants for the manufacture of tanks, reservoirs and sheet metals containers.",The Environmental Management and Coordination Act,12,38,en,"S plants for the manufacture of tanks, reservoirs and sheet metals containers.",0.10623278106690301,n
1391,5104,"b sites for toxic, hazardous and dangerous wastes.waste water treatment plants.",The Environmental Management and Coordination Act,12,39,en,"B sites for toxic, hazardous and dangerous wastes.waste water treatment plants.",0.0747347235032044,n
1393,9104,"a establishment of protected areas, buffer zones, and wilderness areas.",The Environmental Management and Coordination Act,12,39,en,"A establishment of protected areas, buffer zones, and wilderness areas.",0.054050599424159004,n
1398,3124,"ii council and _ substituting therefor the words cabinet secretary;in subsection 3, by deleting the words twenty four and substituting therefor the word six.",The Environmental Management and Coordination Act,12,4,en,"Ii council and   substituting therefor the words cabinet secretary;in subsection 3, by deleting the words twenty-four and substituting therefor the word six.",0.0743984594951955,n
1407,4119,2 appointments under this section shall be made in consultation with the relevant county organs that are representative of the nominees in the county.,The Environmental Management and Coordination Act,12,5,en,2 appointments under this section shall be made in consultation with the relevant county organs that are representative of the nominees in the county.,0.138329042528058,n
1413,11172,2 2. section 3 3 is amended by deleting the words complaints committee wherever they appear and substituting therefor the words national environmental complaints committee.,The Environmental Management and Coordination Act,12,6,en,22. Section 33 is amended by deleting the words complaints committee wherever they appear and substituting therefor the words national environmental complaints committee.,0.0860894895417147,n
1644,7163,"asal development  irrigation 40 4,80 0 hectares will be put under irrigation by 201 7 especially in the arid and semi arid area in turkana and tana delta.",Vision 2030,12,160,en,"Asal development  irrigation 404,800 hectares will be put under irrigation by 2017 especially in the arid and semi arid area in turkana and tana delta.",0.115061596863106,n
1652,3292,revitalising of the coconut industry programme this programme aims at revitalising the coconut industry within the traditional coconut growing areas and other potential parts of kenya to create wealth and employment.,Vision 2030,12,161,en,Revitalising of the coconut industry programme this programme aims at revitalising the coconut industry within the traditional coconut growing areas and other potential parts of kenya to create wealth and employment.,0.142885128200333,n
1757,3401,"kenya has a wide range of minerals such as soda ash, fluorspar, limestone, barite, gypsium, salt, dimension stones, silica sand, kiss stone soapstone, manganese, zinc, wollastonite, graphite, kaoline, copper, gold, lead, nickel, iron ore, carbonic dioxide, chromite, pyrite, various clays, niobium and rare earths, and phyrochore. major mineral sand deposits like titanium ores   rutile, clementine and zircon  have been discovered along the coast. significant concentrations of coal deposits exist in the mew basin.",Vision 2030,12,177,en,"Kenya has a wide range of minerals such as soda ash, fluorspar, limestone, barite, gypsium, salt, dimension stones, silica sand, kiss stone soapstone, manganese, zinc, wollastonite, graphite, kaoline, copper, gold, lead, nickel, iron ore, carbonic dioxide, chromite, pyrite, various clays, niobium and rare earths, and phyrochore. Major mineral sand deposits like titanium ores - rutile, clementine and zircon  have been discovered along the coast. Significant concentrations of coal deposits exist in the mew basin.",0.125598830907135,n
1765,3417,"adult and continuing education ace only 6 1.5 per cent of adult population has attained minimum literacy level, with only 2 9.6 per cent of adult population attaining desired literacy competences, leaving 7.8 million illiterate. about 2 9.9 per cent of youth aged 1 5 to 1 9 years and 4 9 per cent of adults aged 4 5 to 4 9 years are illiterate and high regional and gender disparities in literacy achievement exist. enrolment in ace increased from 12 6,70 0 in 200 7 to 32 0,00 0 in 201 0, while 88 0 teachers were recruited.",Vision 2030,12,181,en,"Adult and continuing education ace only 61.5 per cent of adult population has attained minimum literacy level, with only 29.6 per cent of adult population attaining desired literacy competences, leaving 7.8 million illiterate. About 29.9 per cent of youth aged 15 to 19 years and 49 per cent of adults aged 45 to 49 years are illiterate and high regional and gender disparities in literacy achievement exist. Enrolment in ace increased from 126,700 in 2007 to 320,000 in 2010, while 880 teachers were recruited.",0.14797259329603601,n
1791,11155,"maternal deaths remains a major challenge. the target of reducing maternal mortality rate mm from 41 0 to 14 7 per 10 0,00 0 live births was not met and instead increased to 48 8. one half of mothers are anaemic with an uptake of recommended iron supplements during pregnancy below 3 per cent. use of skilled attendance at delivery stands at 4 6 per cent. although some gains have been achieved in use of modern contraceptives, the rate of contraceptive use remain relatively low at 4 6 per cent. consequently kenyas population growth and fertility rates remain high at 2.7 per cent and 4.7 respectively.",Vision 2030,12,187,en,"Maternal deaths remains a major challenge. The target of reducing maternal mortality rate MM from 410 to 147 per 100,000 live births was not met and instead increased to 488. One half of mothers are anaemic with an uptake of recommended iron supplements during pregnancy below 3 per cent. Use of skilled attendance at delivery stands at 46 per cent. Although some gains have been achieved in use of modern contraceptives, the rate of contraceptive use remain relatively low at 46 per cent. Consequently kenyas population growth and fertility rates remain high at 2.7 per cent and 4.7 respectively.",0.1386980924175,n
1792,12171,"malaria remains a health and socio economic burden and accounts for 3 0 per cent of outpatient consultations, 1 9 per cent of hospital admissions and 3 5 per cent of inpatient deaths. in order to reduce the upsurge of malaria, the government has been issuing insecticides treated nets tins to children and pregnant women and undertaking indoor residual spraying. this led to a significant reduction in infant mortality from 7 3.7 per cent in 200 0 to 5 2 per cent in 201 1, and under five mortality rate from 11 1.5 per cent to 7 4 within the same period.",Vision 2030,12,187,en,"Malaria remains a health and socio-economic burden and accounts for 30 per cent of outpatient consultations, 19 per cent of hospital admissions and 3-5 per cent of inpatient deaths. In order to reduce the upsurge of malaria, the government has been issuing insecticides treated nets tins to children and pregnant women and undertaking indoor residual spraying. This led to a significant reduction in infant mortality from 73.7 per cent in 2000 to 52 per cent in 2011, and under five mortality rate from 111.5 per cent to 74 within the same period.",0.10935735724548598,n
1793,1101,"child malnutrition remains rampant with stunting levels standing at 3 0 per cent of children under the age of five due to long term under nutrition. about 4 0,00 0 children die annually due to being underweight, vitamin a deficiency and wasting especially with populations in the chronically food insecure arid and semi arid districts being most affected.",Vision 2030,12,188,en,"Child malnutrition remains rampant with stunting levels standing at 30 per cent of children under the age of five due to long-term under-nutrition. About 40,000 children die annually due to being underweight, vitamin a deficiency and wasting especially with populations in the chronically food-insecure arid and semi-arid districts being most affected.",0.09715744405388901,n
1817,2452,"wildlife kenyas known wildlife assets include 31 5 mammals, 1,13 3 birds, 19 1 reptiles, 8 8 amphibians, 18 0 freshwater fish, 69 2 marine and brackish fish, 2 5,00 0 invertebrates 2 1,57 5 of which are insects, 7,00 0 plants, and about 2,00 0 species of fungi and bacteria. kenya is ranked third in africa in terms of mammalian species richness with 1 4 of these species being endemic while 5 1 mammals have been classified as threatened. the country is famous for its diverse assemblage of large mammals like the african elephant, black rhino, african lion, cheetah, leopard and buffalo. the existing protected area pa system takes care of the most famous of wildlife herds, but fall short of conserving the wealth of kenyas flora and fauna. over the last 4 0 years, the country has lost almost a half of the wildlife population especially outside protected areas pas and experienced increased incidences of human wildlife conflicts hwc.",Vision 2030,12,193,en,"Wildlife kenyas known wildlife assets include 315 mammals, 1,133 birds, 191 reptiles, 88 amphibians, 180 freshwater fish, 692 marine and brackish fish, 25,000 invertebrates 21,575 of which are insects, 7,000 plants, and about 2,000 species of fungi and bacteria. Kenya is ranked third in africa in terms of mammalian species richness with 14 of these species being endemic while 51 mammals have been classified as threatened. The country is famous for its diverse assemblage of large mammals like the african elephant, black rhino, african lion, cheetah, leopard and buffalo. The existing protected area pa system takes care of the most famous of wildlife herds, but fall short of conserving the wealth of kenyas flora and fauna. Over the last 40 years, the country has lost almost a half of the wildlife population especially outside protected areas pas and experienced increased incidences of human wildlife conflicts hwc.",0.08333954309750201,n
1933,1322,"to facilitate and promote equality of opportunity, good relations, harmony and peaceful coexistence between persons of different ethnic and racial backgrounds in kenya and to advice the government thereof.",Vision 2030,12,59,en,"To facilitate and promote equality of opportunity, good relations, harmony and peaceful coexistence between persons of different ethnic and racial backgrounds in kenya and to advice the government thereof.",0.144243868606405,n
1938,1422,increase irrigated land by 1] million acres especially in turkana and tana delta,Vision 2030,12,64,en,Increase irrigated land by 1] million acres especially in turkana and tana delta,0.11467228243583599,n
1975,5521,project name country wide scale up of community health high impact interventions; to reduce maternal neonatal and child health munch morbidity and mortality scale up of high impact interventions heel at level 1 in order to reduce maternal and neonatal mortality and morbidity in the country.,Vision 2030,12,84,en,Project name country wide scale up of community health high impact interventions; to reduce maternal neonatal and child health munch morbidity and mortality scale up of high impact interventions heel at level 1 in order to reduce maternal and neonatal mortality and morbidity in the country.,0.128493590902372,n
