,Unnamed: 0,sentences,name,country,page,languages,legible,results,class
1774,2534,"strategy to manage the process of institutional change develop and pursue shared vision and practical steps for building the human resources, structures, procedures and finance which can improve forestry and livelihoods.",National forestry program,,36,en,"Strategy to manage the process of institutional change develop and pursue shared vision and practical steps for building the human resources, structures, procedures and finance which can improve forestry and livelihoods.",0.423535589549127,i
1783,5123,"macro economic policies in malawi have turned away from the past development strategy, based on estate led growth, towards a strategy centred on poverty eradication, with the following main elements  smallholder agriculture as the main focus  private sector promotion and competitive markets rather than pastorals and excessive regulation  macroeconomic stability and a competitive exchange rate  expenditure focused on social services and safety net programmes which benefit the poor  instilling the spirit of poverty consciousness in planners and introducing a system of poverty these elements are addressed through policy instruments at the disposal of government which include  taxation, regulation of capital flows, banking and borrowing regulations  budget allocation  investment rules  rules of business incorporation and registration, investment promotion, industrial free zones and export processing zones  market liberalisation, pricing, exchange rates and interest rates  government structural reform, including restructuring state enterprises and decentralisation.",National forestry program,,39,en,"Macro economic policies in malawi have turned away from the past development strategy, based on estate-led growth, towards a strategy centred on poverty eradication, with the following main elements  smallholder agriculture as the main focus  private sector promotion and competitive markets rather than pastorals and excessive regulation  macroeconomic stability and a competitive exchange rate  expenditure focused on social services and safety net programmes which benefit the poor  instilling the spirit of poverty consciousness in planners and introducing a system of poverty these elements are addressed through policy instruments at the disposal of government which include  taxation, regulation of capital flows, banking and borrowing regulations  budget allocation  investment rules  rules of business incorporation and registration, investment promotion, industrial free zones and export processing zones  market liberalisation, pricing, exchange rates and interest rates  government structural reform, including restructuring state enterprises and decentralisation.",0.42859707739365005,i
1813,21215,"strategy to strengthen forest extension deliver appropriate extension and advisory services to farmers and small estates, based on sound technical packages, including agroforestry and woodlots, capable of adaptation to meet client needs.",National forestry program,,48,en,"Strategy to strengthen forest extension deliver appropriate extension and advisory services to farmers and small estates, based on sound technical packages, including agroforestry and woodlots, capable of adaptation to meet client needs.",0.401529597139899,n
1838,5182,"it has been suggested for a number of years that greater involvement of the private sector might improve this situation, and the treasury has asked for ownership and management options for these state owned plantations to be developed. yet there is inadequate capability within the department of forestry to develop sound concession agreements, monitor their performance and enforce penalties in case of breach of contract.",National forestry program,,57,en,"It has been suggested for a number of years that greater involvement of the private sector might improve this situation, and the treasury has asked for ownership and management options for these state-owned plantations to be developed. Yet there is inadequate capability within the department of forestry to develop sound concession agreements, monitor their performance and enforce penalties in case of breach of contract.",0.412827926493104,d
1840,7123,"generate a firm political decision on the management and ownership of plantations strengthen fire management systems involving government, communities and private sector prior to full devolving of responsibility to private sector  see below by improving skills and infrastructure conduct supply side research on plantation resources, sustainable yield and employment levels in the commercial plantation sector develop management plans for potentially viable plantation units conduct demand side research on existing wood using industries and enterprises wood fibre flows, and price and cost analysis, and malawis comparative advantages in the forest industry establish a contracting and leasing unit clew in the forestry department and build capability to learn lessons from plantation management and to develop, manage and monitor performance of contracts and leases.",National forestry program,,58,en,"Generate a firm political decision on the management and ownership of plantations strengthen fire-management systems involving government, communities and private sector prior to full devolving of responsibility to private sector  see below by improving skills and infrastructure conduct supply-side research on plantation resources, sustainable yield and employment levels in the commercial plantation sector develop management plans for potentially viable plantation units conduct demand-side research on existing wood using industries and enterprises wood fibre flows, and price and cost analysis, and malawis comparative advantages in the forest industry establish a contracting and leasing unit clew in the forestry department and build capability to learn lessons from plantation management and to develop, manage and monitor performance of contracts and leases.",0.4282464784878329,n
1851,7143,"the nfp has developed twelve strategies, each with a set of prioritised actions. in summary these strategies and actions aim to ensure that the role players are able to 1. manage the process of institutional change. re shape the forestry department organisational structures and procedures for managing human resource development, information, finance and planning.",National forestry program,,6,en,"The NFP has developed twelve strategies, each with a set of prioritised actions. In summary these strategies and actions aim to ensure that the role-players are able to 1. Manage the process of institutional change. Re-shape the forestry department organisational structures and procedures for managing human resource development, information, finance and planning.",0.40104771528304295,n
1859,1195,"4.1 2 develop forest sector financing paying for good forest management is a major challenge and any solution requires an exploration of options for improving government, private sector, donor, no and community level financial flows and mechanisms. in malawi, as in other countries faced with shrinking central government budgets, improving financing requires particular attention to raising the efficiency of existing financial flows, as well as searching for new investment in forestry by sector based public sector and non governmental actors. potential approaches to achieving these dual goals are discussed below.",National forestry program,,61,en,"4.12 develop forest sector financing paying for good forest management is a major challenge and any solution requires an exploration of options for improving government, private sector, donor, no and community-level financial flows and mechanisms. In malawi, as in other countries faced with shrinking central government budgets, improving financing requires particular attention to raising the efficiency of existing financial flows, as well as searching for new investment in forestry by sector-based public sector and non-governmental actors. Potential approaches to achieving these dual goals are discussed below.",0.486478950817265,i
1860,2234,"the government, mainly through the fd, has traditionally been the principle body responsible for investment in the forest resource for the provision of raw material for industry and communities. while the fd has always generated revenue from a range of sources, most notably from the sale of forest produce, until recently this revenue has been returned to the government. fd activities have thus been financed through ministry of finance mod recurrent and development budget allocations, including a significant contribution by donors.",National forestry program,,61,en,"The government, mainly through the fd, has traditionally been the principle body responsible for investment in the forest resource for the provision of raw material for industry and communities. While the FD has always generated revenue from a range of sources, most notably from the sale of forest produce, until recently this revenue has been returned to the government. Fd activities have thus been financed through ministry of finance mod recurrent and development budget allocations, including a significant contribution by donors.",0.443201440003427,i
1861,3192,"pressures to cut budgets have led to significant reductions in mod funding to the forestry sector, particularly since 199 2. while reduced government funding has been a predominant feature of forestry financing in malawi, recent reforms illustrate clear efforts to counteract the decline in finance by increasing private sector, community and no participation in forest management. in addition, the government in november 199 9 approved the conversationalist of a forest management and development fund fmdf, which aims to ease funding constraints for specific activities e.g., fire prevention and community forestry development by permitting the fd to retain 8 0 per cent of the revenue it generates. in addition, the fm should provide incentives to the fd to raise efficiency and revenue collection. some of the more innovative measures aimed at increasing non governmental finance include the promotion of trusts, decentralisation of forest management in village areas to village natural resource committees, and the development of proposals for a watershed protection levy.",National forestry program,,61,en,"Pressures to cut budgets have led to significant reductions in mod funding to the forestry sector, particularly since 1992. While reduced government funding has been a predominant feature of forestry financing in malawi, recent reforms illustrate clear efforts to counteract the decline in finance by increasing private sector, community and no participation in forest management. In addition, the government in november 1999 approved the conversationalist of a forest management and development fund fmdf, which aims to ease funding constraints for specific activities e.g., fire prevention and community forestry development by permitting the FD to retain 80 per cent of the revenue it generates. In addition, the FM should provide incentives to the FD to raise efficiency and revenue collection. Some of the more innovative measures aimed at increasing non-governmental finance include the promotion of trusts, decentralisation of forest management in village areas to village natural resource committees, and the development of proposals for a watershed protection levy.",0.48388548091518,i
1862,1203,"donors are being squeezed by their governments, which is having knock on effects for malawi. as their budgets shrink they, like the government, are trying to improve their performance. initiatives include increasing their co ordination with other donors, and decentralising finance towards lower levels of government, ngos and cbos.",National forestry program,,62,en,"Donors are being squeezed by their governments, which is having knock on effects for malawi. As their budgets shrink they, like the government, are trying to improve their performance. Initiatives include increasing their co-ordination with other donors, and decentralising finance towards lower levels of government, ngos and cbos.",0.424380790106882,d
1863,2244,"since ngos depend on donor finance, their financial position reflects changes in donor strategies. as noted above although donor funds are falling in total, they are reallocating more of their budgets towards ngos. those ngos which display adequate capacity to manage more funds are playing a growing role in financing forestry projects in the field.",National forestry program,,62,en,"Since ngos depend on donor finance, their financial position reflects changes in donor strategies. As noted above although donor funds are falling in total, they are reallocating more of their budgets towards ngos. Those ngos which display adequate capacity to manage more funds are playing a growing role in financing forestry projects in the field.",0.501850656187424,i
1864,3202," increasing responsibility being given to local cobs and ngos dependent in the short and medium term on external resources;  unbalanced distribution of external funding depending more on donor than national priorities strategy to develop forest sector financing increase government revenue and private, donor and civil society investment in forestry and develop a stronger match between financial resources and the priorities for improving forestry and livelihoods.",National forestry program,,63,en,"Increasing responsibility being given to local cobs and ngos dependent in the short and medium term on external resources;  unbalanced distribution of external funding depending more on donor than national priorities strategy to develop forest sector financing increase government revenue and private, donor and civil society investment in forestry and develop a stronger match between financial resources and the priorities for improving forestry and livelihoods.",0.47495578581967296,i
1877,1258," plan and implement better departmental systems for human resource development, information, finance, and planning and process management in support of on the ground action.",National forestry program,,66,en,"Plan and implement better departmental systems for human resource development, information, finance, and planning and process management in support of on-the-ground action.",0.413586930472692,n
1879,3229," generate the alliances and proposals for the support necessary for effective decentralised systems of human resource development, participation, information, finance, and planning.",National forestry program,,67,en,"Generate the alliances and proposals for the support necessary for effective decentralised systems of human resource development, participation, information, finance, and planning.",0.482268521093713,n
1880,4162,"private sector  engage with the fd and other role players to identify and overcome the policy, procedural, and finance blockages and the security constraints to investment in sustainable forestry enterprise.",National forestry program,,67,en,"Private sector  engage with the FD and other role-players to identify and overcome the policy, procedural, and finance blockages and the security constraints to investment in sustainable forestry enterprise.",0.44247343658147403,i
1881,6162," strengthen mechanisms that promote new investment, forest production and trade, and develop the information, personnel, finance and enterprise management systems needed to play the new private sector roles spelled out in this nfp document.",National forestry program,,67,en,"Strengthen mechanisms that promote new investment, forest production and trade, and develop the information, personnel, finance and enterprise management systems needed to play the new private sector roles spelled out in this NFP document.",0.494876150788185,i
1882,7172,"civil society  identify the community based institutions that have capability and motivation to improve the contribution that sustainable use of forest goods and services can make to livelihoods, and harness the nfp to support the work of these institutions.",National forestry program,,67,en,"Civil society  identify the community-based institutions that have capability and motivation to improve the contribution that sustainable use of forest goods and services can make to livelihoods, and harness the NFP to support the work of these institutions.",0.423277305866198,n
1884,111110,"international community including donor agencies  enter into dialogue with other role players for supporting the main priority actions identified in the  work with the other role players to establish milestones on the way to sector wide support for the nfp, including support for trust funds to increase efficiency, sustainability and volume of finance for forestry and livelihoods.",National forestry program,,67,en,"International community including donor agencies  enter into dialogue with other role-players for supporting the main priority actions identified in the  work with the other role-players to establish milestones on the way to sector-wide support for the nfp, including support for trust funds to increase efficiency, sustainability and volume of finance for forestry and livelihoods.",0.48193405691907704,i
1894,984,"1 2. develop forest sector financing. develop partnerships and co financing agreements between government, private sector and civil society for new forestry investments.",National forestry program,,7,en,"12. Develop forest sector financing. Develop partnerships and co-financing agreements between government, private sector and civil society for new forestry investments.",0.603700700332261,i
1897,2273," central government  political decision makers should clearly decide the future of plantations and the responsibilities of different forestry players under decentralisation policy; and the forest department should ensure that the nfp co ordination unit is well supported, and put in place better departmental systems for human resource development, information, finance, and institutional change management.  local government  should incorporate nfp actions in district development programmes and generate alliances and proposals for necessary support.",National forestry program,,8,en,"Central government  political decision-makers should clearly decide the future of plantations and the responsibilities of different forestry players under decentralisation policy; and the forest department should ensure that the NFP co-ordination unit is well-supported, and put in place better departmental systems for human resource development, information, finance, and institutional change management.  Local government  should incorporate NFP actions in district development programmes and generate alliances and proposals for necessary support.",0.41998074437731603,n
1898,3242, private sector  should engage with the forestry department fd and other role players to identify and overcome blockages to promote new investment in sustainable forestry enterprise and trade.,National forestry program,,8,en,Private sector  should engage with the forestry department FD and other role-players to identify and overcome blockages to promote new investment in sustainable forestry enterprise and trade.,0.42809311197694605,i
1991,9316,"4.1 1.1 malawians regard access to land as a fundamental right. however, peoples demand for land is not for the land itself, but for farming, residential and investment purposes. as a result, demographic and economic pressures as well as the capacity to mobilize capital or access credit to develop land affect demand. ",National Land Policy 2002,,34,en,"4.11.1 malawians regard access to land as a fundamental right. However, peoples demand for land is not for the land itself, but for farming, residential and investment purposes. As a result, demographic and economic pressures as well as the capacity to mobilize capital or access credit to develop land affect demand.",0.40302516470588395,i
2002,956,"b non citizens and foreign companies interested in acquiring land for investment purposes in accordance with the investment promotion act, shall be eligible for renewable leasehold contracts and their investment assets protected by the laws of malawi and the provisions of malawis international trade and investment agreements. ",National Land Policy 2002,,36,en,"B non-citizens and foreign companies interested in acquiring land for investment purposes in accordance with the investment promotion act, shall be eligible for renewable leasehold contracts and their investment assets protected by the laws of malawi and the provisions of malawis international trade and investment agreements.",0.42591008664295704,n
2039,2631,"4.2 2.3 the primary and secondary real estate mortgage markets will have access to large volumes of high quality real property assets with appropriate legal documentation to fund, as the credit and financial markets are expected to do in supporting the nations economic development aspirations. ",National Land Policy 2002,,42,en,"4.22.3 the primary and secondary real estate mortgage markets will have access to large volumes of high quality real property assets with appropriate legal documentation to fund, as the credit and financial markets are expected to do in supporting the nations economic development aspirations.",0.45449767505853006,n
2042,1863,"5.2.1 there are a number of institutions and statutory agencies dealing with land resulting sometimes in confusion over jurisdiction and inadequate policy intervention. for example, the ministry of agriculture and irrigation is primarily responsible for agriculture and the ministry of water development is responsible for harnessing water resources. similarly, the ministry of natural resources and environmental affairs has a duty to manage forest resources, fisheries and enforce environmental regulations. in urban areas, local assemblies and agencies such as the malawi housing corporation allocate and manage plots in areas under their 5.2.1 the fact that there are so many land sector agencies means their land stewardship duties should be conducted in concert with the land policy objectives of the ministry responsible for lands. ",National Land Policy 2002,,43,en,"5.2.1 there are a number of institutions and statutory agencies dealing with land resulting sometimes in confusion over jurisdiction and inadequate policy intervention. For example, the ministry of agriculture and irrigation is primarily responsible for agriculture and the ministry of water development is responsible for harnessing water resources. Similarly, the ministry of natural resources and environmental affairs has a duty to manage forest resources, fisheries and enforce environmental regulations. In urban areas, local assemblies and agencies such as the malawi housing corporation allocate and manage plots in areas under their 5.2.1 the fact that there are so many land sector agencies means their land stewardship duties should be conducted in concert with the land policy objectives of the ministry responsible for lands.",0.40985231745234996,n
2101,4416,"5.2 1.1 in order to undertake any systematic redistribution and resettlement policy, the ministry will need technical assistance and funding support to develop and refine procedures for mass resettlement. a previous feasibility 199 8 study for a resettlement project envisioned by the government had suggested establishing a revolving fund to finance the acquisition of land, the physical relocation of settlers and issuing of land and production loans to the settlers. the government would, in addition to its own contribution, solicit international assistance to underwrite this project in the immediate future. ",National Land Policy 2002,,57,en,"5.21.1 in order to undertake any systematic redistribution and resettlement policy, the ministry will need technical assistance and funding support to develop and refine procedures for mass resettlement. A previous feasibility 1998 study for a resettlement project envisioned by the government had suggested establishing a revolving fund to finance the acquisition of land, the physical relocation of settlers and issuing of land and production loans to the settlers. The government would, in addition to its own contribution, solicit international assistance to underwrite this project in the immediate future.",0.47143422924838796,i
2137,776,"6.1 0.1 it is a central goal of government policy to ensure that the housing delivery system enables all income groups to have access to housing. in these regards, the government will adopt a decentralized institutional framework, which emphasizes the participation of local authorities, the private sector and local communities as agents for setting local land development priorities. the government will also ensure that urban land markets operate efficiently and effectively so as to meet the demand for serviced plots by all income groups. ",National Land Policy 2002,,64,en,"6.10.1 it is a central goal of government policy to ensure that the housing delivery system enables all income groups to have access to housing. In these regards, the government will adopt a decentralized institutional framework, which emphasizes the participation of local authorities, the private sector and local communities as agents for setting local land development priorities. The government will also ensure that urban land markets operate efficiently and effectively so as to meet the demand for serviced plots by all income groups.",0.41366518595658897,n
2142,6416,"c upgrading plans will be prepared and implemented by local authorities with the participation of residents and their local community organizations. local resources will be mobilized to finance planning, development and appropriate cost recovery systems. ",National Land Policy 2002,,65,en,"C upgrading plans will be prepared and implemented by local authorities with the participation of residents and their local community organizations. Local resources will be mobilized to finance planning, development and appropriate cost recovery systems.",0.45855788850707896,i
2206,15102,"f the statutory mandate for establishing the revolving credit finance system, sources of capital and rules of operation will be defined to support the gradual registration of all customary estates. ",National Land Policy 2002,,77,en,"F the statutory mandate for establishing the revolving credit finance system, sources of capital and rules of operation will be defined to support the gradual registration of all customary estates.",0.493349441434322,i
2287,2971,"6. exaction fees   an exaction fee is a requirement placed on developers to help supply or finance the construction of public facilities or amenities made necessary by the proposed development, such as infrastructure, parks, or schools. ",National Land Policy 2002,,92,en,"6. Exaction fees - an exaction fee is a requirement placed on developers to help supply or finance the construction of public facilities or amenities made necessary by the proposed development, such as infrastructure, parks, or schools.",0.424551594007359,n
2303,21119, limited financial resources financial constraint for up scaling adequate or lack of funding 33 ,ROAM for Malawi,,104,en,Limited financial resources financial constraint for up scaling adequate or lack of funding 33,0.441556069524168,n
2317,10120,"the malawi climate change learning strategy 201 3, was developed by the ministry of environment and climate change management. the purpose is to have knowledge driven climate change resilient population by 203 0, pursuing a low carbon emission development path. in this regards it aims to strengthen human resources and skills development for the advancement of green, low emission and climate resilient development. it is relevant to flr as it focuses on mitigation and adaptation as well as resilience to climate change. it can be used as useful mechanism to disseminate knowledge on flr. ",ROAM for Malawi,,109,en,"The malawi climate change learning strategy 2013, was developed by the ministry of environment and climate change management. The purpose is to have knowledge-driven climate change resilient population by 2030, pursuing a low carbon emission development path. In this regards it aims to strengthen human resources and skills development for the advancement of green, low emission and climate resilient development. It is relevant to FLR as it focuses on mitigation and adaptation as well as resilience to climate change. It can be used as useful mechanism to disseminate knowledge on flr.",0.408955022818492,n
2318,12120,"malawis national adaptation programme of action napa 200 6 draws analysis on the impacts of climate change in agriculture, water, fisheries, forestry, energy, wildlife and gender ministry of mines, 200 6. loss of soil fertility, land degradation and forest fires are recognized as major threats to forestry sector as well as the rapid environmental degradation as a result of agricultural expansion, inadequate knowledge and skills in the productive use and management of land and natural resources ministry of mines, 200 6. the napa outlines several interventions that target women in the agricultural sector and in particularly vulnerable situations, to gain access to water and energy sources and to microfinance to diversify earning potential ministry of mines, 200 6.",ROAM for Malawi,,109,en,"Malawis national adaptation programme of action napa 2006 draws analysis on the impacts of climate change in agriculture, water, fisheries, forestry, energy, wildlife and gender ministry of mines, 2006. Loss of soil fertility, land degradation and forest fires are recognized as major threats to forestry sector as well as the rapid environmental degradation as a result of agricultural expansion, inadequate knowledge and skills in the productive use and management of land and natural resources ministry of mines, 2006. The napa outlines several interventions that target women in the agricultural sector and in particularly vulnerable situations, to gain access to water and energy sources and to microfinance to diversify earning potential ministry of mines, 2006.",0.411506822150068,n
2332,7318,"the national agriculture policy 201 6 is 5 year guide for developing agricultural policies and strategies focusing on sustainable agriculture production, irrigation, strengthening marketing systems, increasing engagement in profitable off farm and non agricultural livelihoods, and improving food security and nutrition government of malawi, 201 6. the nap recognizes forestry and agricultural technologies including agroforestry as a vital economic activity in the agricultural sector and advocates for agricultural technology practices to improve soil fertility, reduce soil erosion, and enhance resilience to climate change. the policy also recognizes needs to strengthen cross sectoral linkages sectors to ensure resilient socio economic growth and development government of malawi, 201 6. for flr implementation, the following strategies are particular interest for department of forestry  policy statement 3.1.4 promote investments in climate smart agriculture and sustainable land and water management, including integrated soil fertility management and conservation and utilisation of malawis rich biodiversity government of malawi, 201 6.  promote introduction of nitrogen fixing plants, such as legumes, and agricultural technologies and systems in crop farming systems.  designate protected land areas, forests, and water shores for conservation.  designate in sit conservation sites for crop wild relatives in protected areas the policy ties to larger development goals encompassed by other strategies, including the mgds ii and the national gender policy. youth and womens employment in agriculture is an important consideration, and the nap seeks to promote access to, ownership and control of productive resources, including land, water, and farm inputs, for women and youth; promote agricultural education and technical training for women and youth; support agribusiness entrepreneurship among women and youth; facilitate access to finance for women and youth in agriculture; and promote participation of women and youth in agro processing, value addition and agricultural exports ministry of agriculture, 201 2. in addition, the agriculture sector gender, hiv and aids strategy 201 2 201 7 recognizes the important intersections of gender and handmaids in the agricultural sector toward goals of food security and inclusive growth ministry of agriculture, 201 2. the malawi growth and development strategy ii 201 1 201 6 is designed to reduce poverty through sustainable economic growth and development government of malawi, 201 1 201 6. natural resource and environmental management is one of the nine key priority areas and aims to enhance sustainable management of forest resources and their contribution to the national economy government of malawi, 201 1 201 6. numerous strategies and activities outlined in mgds ii are relevant to flr implementation, including strategies to reduce land degradation, promote soil and water conservation techniques, improve coordination of environment and natural resource programmes, strengthen education and public awareness programmes on environment and natural resources management, and improve forestry extension services, research, and information management among other areas. see annex 5 for a detailed overview of mgds ii activities relevant to flr. the strategy recognizes many areas that should be considered cross cutting issues in all sectors of the economy, including gender and climate change.",ROAM for Malawi,,111,en,"The national agriculture policy 2016 is 5 year guide for developing agricultural policies and strategies focusing on sustainable agriculture production, irrigation, strengthening marketing systems, increasing engagement in profitable off farm and non-agricultural livelihoods, and improving food security and nutrition government of malawi, 2016. The nap recognizes forestry and agricultural technologies including agroforestry as a vital economic activity in the agricultural sector and advocates for agricultural technology practices to improve soil fertility, reduce soil erosion, and enhance resilience to climate change. The policy also recognizes needs to strengthen cross-sectoral linkages sectors to ensure resilient socio-economic growth and development government of malawi, 2016. For FLR implementation, the following strategies are particular interest for department of forestry  policy statement 3.1.4 promote investments in climate-smart agriculture and sustainable land and water management, including integrated soil fertility management and conservation and utilisation of malawis rich biodiversity government of malawi, 2016.  Promote introduction of nitrogen-fixing plants, such as legumes, and agricultural technologies and systems in crop farming systems.  Designate protected land areas, forests, and water shores for conservation.  Designate in sit conservation sites for crop wild relatives in protected areas the policy ties to larger development goals encompassed by other strategies, including the MGDS ii and the national gender policy. Youth and womens employment in agriculture is an important consideration, and the nap seeks to promote access to, ownership and control of productive resources, including land, water, and farm inputs, for women and youth; promote agricultural education and technical training for women and youth; support agribusiness entrepreneurship among women and youth; facilitate access to finance for women and youth in agriculture; and promote participation of women and youth in agro-processing, value addition and agricultural exports ministry of agriculture, 2012. In addition, the agriculture sector gender, hiv and aids strategy 2012-2017 recognizes the important intersections of gender and handmaids in the agricultural sector toward goals of food security and inclusive growth ministry of agriculture, 2012. The malawi growth and development strategy ii 2011-2016 is designed to reduce poverty through sustainable economic growth and development government of malawi, 2011-2016. Natural resource and environmental management is one of the nine key priority areas and aims to enhance sustainable management of forest resources and their contribution to the national economy government of malawi, 2011-2016. Numerous strategies and activities outlined in MGDS ii are relevant to FLR implementation, including strategies to reduce land degradation, promote soil and water conservation techniques, improve coordination of environment and natural resource programmes, strengthen education and public awareness programmes on environment and natural resources management, and improve forestry extension services, research, and information management among other areas. See annex 5 for a detailed overview of MGDS ii activities relevant to flr. The strategy recognizes many areas that should be considered cross-cutting issues in all sectors of the economy, including gender and climate change.",0.41336547312782207,i
2342,5220,"malawi submitted an intended nationally determined contribution ind for the 201 5 agreement at the 21 st  conference of parties cop in response to decisions adopted at the 19 ht and 20 ht sessions of the cop republic of malawi, 201 5. malawi is committed to pursuing policies and measures that slow and eventually reverse ghg emissions from deforestation and forest degradation, and increase removals through afforestation. malawis ind refers to promoting agroforestry systems in targeted locations as source of biomass and soil carbon sequestration, and the planting of nitrogen fixing plants to reduce fertilizer usage; as well as potentially reduced and zero tillage; as such a large number of related targets and action plans are relevant for flr republic of malawi, 201 5. malawis ind includes gender as a major crosscutting issue to be mainstreamed in all sectors to enhance gender inclusiveness, specifically in the adaptation measures outlined in the indc. see annex 6 for a more detailed overview of ind targets and actions relevant to flr. the national action programme nap is the main implementing instrument of the united nations convention to combat desertification unccd. malawi ratified the convention in 199 6 and submitted a nap in 200 1 republic of malawi, 200 1. the nap highlights the need for adaptation efforts that are cost effective and can generate returns over the medium and long term. restoration interventions including agroforestry and farmer managed natural regeneration are low cost and have been shown to deliver significant benefits for climate resilience. recognizing womens contribution to food security and important role in the agricultural sector and acknowledging the challenges women face in accessing agricultural loans and land titles, malawis nap also calls for approaches to ensure womens participation in training and capacity building programmes focused on food security republic of malawi, 200 1. this will reinforce efforts to engage women as central actors in, and beneficiaries of, restoration interventions and particularly those related to agricultural technologies.",ROAM for Malawi,,113,en,"Malawi submitted an intended nationally determined contribution ind for the 2015 agreement at the 21 ST conference of parties cop in response to decisions adopted at the 19 HT and 20 HT sessions of the cop republic of malawi, 2015. Malawi is committed to pursuing policies and measures that slow and eventually reverse GHG emissions from deforestation and forest degradation, and increase removals through afforestation. Malawis ind refers to promoting agroforestry systems in targeted locations as source of biomass and soil carbon sequestration, and the planting of nitrogen fixing plants to reduce fertilizer usage; as well as potentially reduced and zero tillage; as such a large number of related targets and action plans are relevant for FLR republic of malawi, 2015. Malawis ind includes gender as a major crosscutting issue to be mainstreamed in all sectors to enhance gender inclusiveness, specifically in the adaptation measures outlined in the indc. See annex 6 for a more detailed overview of ind targets and actions relevant to flr. The national action programme nap is the main implementing instrument of the united nations convention to combat desertification unccd. Malawi ratified the convention in 1996 and submitted a nap in 2001 republic of malawi, 2001. The nap highlights the need for adaptation efforts that are cost-effective and can generate returns over the medium and long-term. Restoration interventions including agroforestry and farmer-managed natural regeneration are low-cost and have been shown to deliver significant benefits for climate resilience. Recognizing womens contribution to food security and important role in the agricultural sector and acknowledging the challenges women face in accessing agricultural loans and land titles, malawis nap also calls for approaches to ensure womens participation in training and capacity building programmes focused on food security republic of malawi, 2001. This will reinforce efforts to engage women as central actors in, and beneficiaries of, restoration interventions and particularly those related to agricultural technologies.",0.40530342563425,n
2345,2177,"summary district development planning officers ddp1 2 or their representatives from 171 3 out of 2 8 districts answered a brief questionnaire on community level financing for restoration. the results showed that communities can save and borrow, but that especially borrowing options are limited, and mostly come from village savings and loans associations vsla1 4. while these are critical financial institutions at community, the loan sizes are typically small. wage labour or piecework, commonly known as gangway in malawi, along with natural resources exploitation predominantly unsustainable charcoal making and fishing are key ways to access cash for emergencies. community savings groups e.g. vsla, borrowing from relatives and friends as well as money lenders are also used. in terms of access to financial services, solidarity groups e.g. vsla, traditional rotating savings groups e.g. chilean or chiperegani, and money lenders are the commonest financial institutions at the community level and there is no access to formal banks and very little to cooperatives. gangway is a particularly important source of cash at the village level, a fact backed up by other studies whiteside, 200 0.",ROAM for Malawi,,114,en,"Summary district development planning officers ddp12 or their representatives from 1713 out of 28 districts answered a brief questionnaire on community-level financing for restoration. The results showed that communities can save and borrow, but that especially borrowing options are limited, and mostly come from village savings and loans associations vsla14. While these are critical financial institutions at community, the loan sizes are typically small. Wage labour or piecework, commonly known as gangway in malawi, along with natural resources exploitation predominantly unsustainable charcoal-making and fishing are key ways to access cash for emergencies. Community savings groups e.g. Vsla, borrowing from relatives and friends as well as money lenders are also used. In terms of access to financial services, solidarity groups e.g. Vsla, traditional rotating savings groups e.g. Chilean or chiperegani, and money lenders are the commonest financial institutions at the community level and there is no access to formal banks and very little to cooperatives. Gangway is a particularly important source of cash at the village level, a fact backed up by other studies whiteside, 2000.",0.45660889858056397,d
2346,8610,"according to the district development planning officers there is generally an absence of financial institutions that directly support restoration at the village and district level. respondents made recommendations as to how financial institutions could be supported to promote restoration and these included  the strengthening and linking of existing institutions especially village natural resources and catchment management committees for financial mediation for restoration;  introduce new financial mechanisms including a revolving fund at the village level;  provide incentives for restoration through the empowered of local financial institutions but to avoid dependence and build sustainability into restoration process;  carry out advocacy, awareness and publicity campaigns not only at the village level but also within the financial institutions;  support financial institutions with capacity building, knowledge, skills and the provision of start up capital.",ROAM for Malawi,,114,en,"According to the district development planning officers there is generally an absence of financial institutions that directly support restoration at the village and district level. Respondents made recommendations as to how financial institutions could be supported to promote restoration and these included  the strengthening and linking of existing institutions especially village natural resources and catchment management committees for financial mediation for restoration;  introduce new financial mechanisms including a revolving fund at the village level;  provide incentives for restoration through the empowered of local financial institutions but to avoid dependence and build sustainability into restoration process;  carry out advocacy, awareness and publicity campaigns not only at the village level but also within the financial institutions;  support financial institutions with capacity building, knowledge, skills and the provision of start-up capital.",0.49157881323402597,i
