"","sentences","name","country","page","languages"
"13103","nlims and to make arrangements for providing such information to the public and private sectors in a cost effective manner. ","../data/raw/malawi/results/National Land Policy 2002/68.txt",NA,"68","en"
"1583","6.1 6.2 the duties of this inter-ministerial  shall be limited, defined by consultation and included in the regulations. ","../data/raw/malawi/results/National Land Policy 2002/68.txt",NA,"68","en"
"3233"," 7.1.1 most malawians regard land and a home as a fundamental human right. ","../data/raw/malawi/results/National Land Policy 2002/69.txt",NA,"69","en"
"4813","thus, in an economy that is becoming increasingly capitalistic, tenure security is both a priority and a catalyst for achieving national economic and social goals. ","../data/raw/malawi/results/National Land Policy 2002/69.txt",NA,"69","en"
"677","similarly, the need to decentralize land management functions to local authorities is seen as the appropriate level of government to record title, resolve land disputes, plan and implement improvements to the living environment of people. these changed approaches to land policy have implications for the practice and methods of surveying. it requires surveyors to explore community based approaches and adaptations to land measuring techniques. ","../data/raw/malawi/results/National Land Policy 2002/69.txt",NA,"69","en"
"20141"," 7.1.2 policies and strategies dealing with surveying and mapping for geographical and cadastral purposes also deal with issues relating to the collection of land information for a purpose. thus when a survey is being planned, the purpose for which it is intended will always be an important consideration. before any surveying is done in accordance with the land survey act cap 5 9.0 3 and the customary land development act cap 5 9.0 1, the surveyor general is required to conduct a preliminary inspection involving demarcation and or the preparation 7.2.1 surveying in malawi is done by the scientific method known as triangulation. by this approach precise distance and angular measurements are used to fix the boundaries from which a map, parcel plan or site plan showing the precise location of the land can be produced. it is a statutory requirement that land be surveyed to this level of precision before the government will undertake to guarantee property title through the torrens system of title registration. ","../data/raw/malawi/results/National Land Policy 2002/69.txt",NA,"69","en"
"1502","traditional land management area the geographic area of land held by a community and administered by a traditional authority on behalf of the communal group. ","../data/raw/malawi/results/National Land Policy 2002/7.txt",NA,"7","en"
"3243","unexhausted improvements exhausted improvement refers to improvements of any quality permanently attached to land directly resulting from the expenditure of capital or labor by a person holding a right in land being valued. ","../data/raw/malawi/results/National Land Policy 2002/7.txt",NA,"7","en"
"685","usufruct rights in land held by a member of the land holding community or a stranger who has obtained an express grant from the land holding community using customary mode of alienation. it is at times referred to as customary freehold, proprietary occupancy or determinable title. ","../data/raw/malawi/results/National Land Policy 2002/7.txt",NA,"7","en"
"2281","information technologies in the practice and standards required foracquisition of modern survey equipment, such as gps, should be made so that survey services can be done quickly. ","../data/raw/malawi/results/National Land Policy 2002/70.txt",NA,"70","en"
"5317","d to support reforms to register all customary estates, programs for training surveyors and survey assistants, planners and land valuation officers will be instituted as a matter of urgency. ","../data/raw/malawi/results/National Land Policy 2002/70.txt",NA,"70","en"
"794","e the government will, in order to undertake any mass survey of the land and to meet current and expected future increases in demand for land surveys, develop survey training and certification facilities to accelerate the pace at which surveyors are trained and certified in malawi. ","../data/raw/malawi/results/National Land Policy 2002/70.txt",NA,"70","en"
"1673","a in order to meet the increased demand for maps, the government will concentrate on the preparation of basic maps such as topographical maps of the scale 15 0,00 0, 12 5,00 0, etc. special projects will be developed for producing cadastral and parcel plans needed for mass registration and other development programs. ","../data/raw/malawi/results/National Land Policy 2002/70.txt",NA,"70","en"
"20151","b policy to encourage widespread dissemination of geographic information and digital mapping services in the context of the changing role of government will be developed as a matter of public policy to ensure the benefits can be shared by many people. ","../data/raw/malawi/results/National Land Policy 2002/70.txt",NA,"70","en"
"24121","however, the government will ensure that these other agencies operate in accordance with the established laws and regulations. ","../data/raw/malawi/results/National Land Policy 2002/70.txt",NA,"70","en"
"8415","7.4.1 the international boundary between malawi, tanzania zambia and mozambique has not been fixed to the complete satisfaction of all parties concerned. as a result, there has been encroachment on land in malawi by serious effort will be made to complete the establishment of the international boundary between malawi and tanzania, zambia and some parts of mozambique. the boundary should be permanently demarcated, surveyed and clearly fixed in all sections as a matter of national security. ","../data/raw/malawi/results/National Land Policy 2002/71.txt",NA,"71","en"
"21121"," 7.5.2 survey data captured by aerial photography or by gps receivers provides some of the most cost effective ways of managing land information from traditional settlements and small holder farming areas. rapid advances in spatial information technology with community participation enhances the speed and relative accuracy by which land information from traditional communities can be integrated with harder scientific survey controls for mapping customary land holdings. a simpler lees framework designed to allow gradual automation of manual procedures will be used within a participatory framework conducive to meeting the land administration needs of district land registries. ","../data/raw/malawi/results/National Land Policy 2002/71.txt",NA,"71","en"
"3051","malawi will move towards a unifying land registration system able to accommodate the three principal land tenure systems, private land including registered customary estates, public land and government land by accepting the general application of gps survey standards for title registration purposes. ","../data/raw/malawi/results/National Land Policy 2002/71.txt",NA,"71","en"
"2291","7.6.1 village land survey and titling necessitate the physical demarcation of boundaries. this exercise often increases peoples awareness of the value of land and the implications of those boundaries on resource use. in some areas, this has resulted into boundary disputes. ","../data/raw/malawi/results/National Land Policy 2002/72.txt",NA,"72","en"
"695","a in order to protect the villagers land rights and promote better and sustainable use of the natural resources within villages, the government will undertake traditional authority boundary demarcation as a necessary public policy requirement. ","../data/raw/malawi/results/National Land Policy 2002/72.txt",NA,"72","en"
"12142","b the survey plan showing each traditional land management area shall be registered by the commissioner for lands and used to verify the legitimacy of all land transactions occurring on land belonging to anyas an essential protection for customary land, a customary land administration and responsibility provisions will be enacted to enforce the legal and administrative rights of customary estate holders. ","../data/raw/malawi/results/National Land Policy 2002/72.txt",NA,"72","en"
"141110","7.6.2 as trustees of customary communal land, a map showing traditional land boundaries will assist traditional leaders in land-use planning and land policy administration and cannot be alienated or sold by the trustees. ","../data/raw/malawi/results/National Land Policy 2002/72.txt",NA,"72","en"
"17172","7.6.3 similarly, to control individual and family land in villages and to protect it from alienation without consent, customary estate holders will be encouraged to retain a survey plan showing the boundaries of their land and given the opportunity to register their interest. a clear demarcation of traditional lands and individual customary estates will reduce land disputes and further eliminate impediments to individuals who need to invest to improve their land assets. ","../data/raw/malawi/results/National Land Policy 2002/72.txt",NA,"72","en"
"2691","a individuals should be allowed to commission a survey and prepare astraddle plans of their customary estates to facilitate the registration of individual titles. ","../data/raw/malawi/results/National Land Policy 2002/72.txt",NA,"72","en"
"2891","b land areas reserved for communal use, such as areas for forestation, communal grazing land, block or cooperative farming, and other areas set aside for village or communal projects will be respected. the community will be given the authority to protect these areas against encroachment. ","../data/raw/malawi/results/National Land Policy 2002/72.txt",NA,"72","en"
"3252","c chiefs and village heads, through their village land committees will be allowed to demarcate such common access or public lands and have them registered as public land in order to protect them against degradation andless stringent survey requirements will be enacted in law to allow customary land transactions, subdivisions, change of ownership, and inheritance to be registered. this policy will facilitate transparency in the current informal land market in customary estates. ","../data/raw/malawi/results/National Land Policy 2002/73.txt",NA,"73","en"
"8511","f customary land will continue to be vested in the president in trust for the citizens for as long as it will take to survey and register the communal lands of each traditional authority. ","../data/raw/malawi/results/National Land Policy 2002/73.txt",NA,"73","en"
"11172","7.7.1 the survey department is responsible for demarcating land holdings for the purpose of issuing leases on government land. the need to update the divisions cartographic capabilities is a priority and will be given the utmost attention in the near future. changes anticipated by this new policy with regard to the customary tenure sector cannot be achieved if there are delays in the generation of parcel and or cadastral plans. ","../data/raw/malawi/results/National Land Policy 2002/73.txt",NA,"73","en"
"17182","a to improve the speed without compromising the quality of cadastral plans used for title registration and issuing of leases, the survey act will be amended to empower the district surveyor to certify and approve deed plans to be registered in the land registry. ","../data/raw/malawi/results/National Land Policy 2002/73.txt",NA,"73","en"
"20171","b a deed plan plotted from a subdivision plan intended for attachment to a deed to be registered will not require a new survey, provided the plot or parcel is one of a series of contiguous plots or parcels in a subdivision plan previously surveyed and certified by the district surveyor. ","../data/raw/malawi/results/National Land Policy 2002/73.txt",NA,"73","en"
"2372","c to improve the speed and quality of deed and sketch plans required for registration purposes, the use of modern surveying equipment such as gps ","../data/raw/malawi/results/National Land Policy 2002/73.txt",NA,"73","en"
"1593","e present computer mapping facilities of the department of surveys should be updated and expanded to accommodate new technology for handling the cadastral survey and mapping needs of the government. ","../data/raw/malawi/results/National Land Policy 2002/74.txt",NA,"74","en"
"4910","7.8.1 although the survey department has, in the past, received some training opportunities, these have not always been adequate. an earlier review of the performance of the division in 199 9 concluded the department is understaffed, and has numerous vacancies, some having been vacant for more than two years. ","../data/raw/malawi/results/National Land Policy 2002/74.txt",NA,"74","en"
"869","the productivity of the surveys department cannot be expected to improve without an aggressive training and certification program. ","../data/raw/malawi/results/National Land Policy 2002/74.txt",NA,"74","en"
"101110","a a special project to review the survey needs of the country, professional and technical staffing levels, training facilities and equipment needed to meet the requirements for demarcation and registration of customary land ownership will be developed and funded as soon feasible. ","../data/raw/malawi/results/National Land Policy 2002/74.txt",NA,"74","en"
"13119","b training opportunities in malawi and abroad will be pursued in the immediate term to provide a cost effective avenue for retraining of existing staff, and to provide immediate opportunities for recruiting additional surveyors to meet current demand. ","../data/raw/malawi/results/National Land Policy 2002/74.txt",NA,"74","en"
"18103","c the records section of the department of surveys will be computerized and modernized to improve its preparedness to manage the geodetic framework and digital based mapping data for establishing a land resource information system in liaison with other land sector agencies. ","../data/raw/malawi/results/National Land Policy 2002/74.txt",NA,"74","en"
"19102","d as an immediate short-term measure the present computer facilities of the department of surveys will be replaced and the appropriate software supplied to consolidate and enhance productivity. ","../data/raw/malawi/results/National Land Policy 2002/74.txt",NA,"74","en"
"20181","8.1.3 title registration the title registration system was introduced in 196 7 by the registered land act as a simpler and more direct method of recording land ownership in place of deeds. the first requirement of title registration is that it is based on parcels of land, precisely defined as a unit to give permanence to the record. that unit of property is what is registered and the ownership identified. ","../data/raw/malawi/results/National Land Policy 2002/75.txt",NA,"75","en"
"2951","offices were established in lilongwe, blantyre and isuzu to promote progressive registration of titles in malawi. however, the high volume of high quality records necessary for realizing the benefits of registration has not occurred. the system relies on selective registration of leases granted on public lands and the voluntary requests to register title by owners of private property. a program to methodically compile land registers to secure the property rights of most malawians is needed particularly because most land claims are held without documentary evidence under customary tenure. ","../data/raw/malawi/results/National Land Policy 2002/75.txt",NA,"75","en"
"1683","8.2.1 it is the vision of the government of malawi that all citizens should be entitled to have clear and unambiguous title to property, and that such title shall be registered in the district land title registry, pursuant to the local government decentralization act. such registration process shall be rapid, efficient, and cost effective for all participants, whether citizens, government officials, or private 8.3.1 one of the goals of any title registry is to formalise the boundaries of properties or land parcels so that it is clear to all exactly what land each parcel contains. this process is generally done in a series of steps beginning with demarcation, adjudication, development of documentation, and registration of the to facilitate registration and adjudication of customary estates, traditional authority jurisdictions will be used as rapid and efficient benchmarks for demarcating individual and family ownership parcels. this will generate referential documentation for parcel and cadastral plans and legal descriptions as 8.3.2 one of the greatest hindrances to the success of any title registry is the length of time registration requires. if the process is too lengthy or cumbersome, the land purchaser will simply not register the transaction. likewise, if the cost of such registration is high, people will not register their parcels. the transaction fees paid by citizens should be adequate to support the costs of the registration process. ","../data/raw/malawi/results/National Land Policy 2002/76.txt",NA,"76","en"
"2772","b the requirements set out under section 24 a of the land act in the case of private land transactions will be retained to ensure the government has the first opportunity to acquire any freehold estate offered for sale. ","../data/raw/malawi/results/National Land Policy 2002/76.txt",NA,"76","en"
"1602","in many cases, speeding up the process and reducing the number of redundant or unnecessary steps makes the process more efficient and less expensive. ","../data/raw/malawi/results/National Land Policy 2002/77.txt",NA,"77","en"
"6104","to provide the title registry a system for recording customary land rights accurately in relation to the parcel of land, and to insure that all of the rights and encumbrances are recorded in a timely manner a a systematic formalization of property rights in customary land will be undertaken under the auspices of the ministry of lands and housing. ","../data/raw/malawi/results/National Land Policy 2002/77.txt",NA,"77","en"
"7104","b to insure that the process of registration of land parcels and interests therein is as rapid as possible, the government will initiate the process through partnerships with the private sector and the international development assistance community. ","../data/raw/malawi/results/National Land Policy 2002/77.txt",NA,"77","en"
"13132","e to ensure the accuracy and reliability of land records maintained by the registry, all customary, private and public land dispositions, whether by sale, lease, mortgage or grant will be required by law to be registered. ","../data/raw/malawi/results/National Land Policy 2002/77.txt",NA,"77","en"
"15102","f the statutory mandate for establishing the revolving credit finance system, sources of capital and rules of operation will be defined to support the gradual registration of all customary estates. ","../data/raw/malawi/results/National Land Policy 2002/77.txt",NA,"77","en"
"17192","g an immediate policy objective is to create and record title deeds from four pilot traditional authorities to pilot title registries in each district, and to likewise transition existing records form their current regional repositories to the appropriate district land registries. ","../data/raw/malawi/results/National Land Policy 2002/77.txt",NA,"77","en"
"1693","8.4.2 record keeping is presently done utilizing somewhat standardized manual processes. if the title registration process is to operate smoothly, it is critical that all of the activities, forms, reports, and documents are standardized, and that consistent indexing is done. standardization of the parcel identification numbering system, and indexing based upon the parcel identification numbers is critical to maintaining the accessibility of large volumes of records. ","../data/raw/malawi/results/National Land Policy 2002/78.txt",NA,"78","en"
"26101","8.5.1 the initial evaluation of the work flows presently involved in the title registration process concluded that there were numerous redundancies, activities which did not serve useful purposes, and much time wasted through handing offs of documents from agency to agency. additionally, there is no tracking system for files as they are processed. this causes many files to be lost, and others to be significantly delayed. a defined workflow process and tracking system are essential and should be established to ensure the success of the title registry. the objective of improving workflows can be met through the judicious use of 8.6.1 coordination among department within the ministry that work with title documents and cadastral maps must be improved. in order to simplify the title registration process, a means for coordinating the activities of each department 8.7.1 land is a limited resource. therefore in order to ensure proper management, it is important to know how much land is occupied by whom and for what purposes and how much land is still left for future allocation and development. this is important for planning purposes and for the protection of existing property rights. current land records are poor because of the following 1. land occupied under customary laws is not recorded or registered. ","../data/raw/malawi/results/National Land Policy 2002/78.txt",NA,"78","en"
"1701","remain unregistered for many years and because of this a number of double allocations occur resulting in many land disputes. ","../data/raw/malawi/results/National Land Policy 2002/79.txt",NA,"79","en"
"61110","in order to control and maintain a proper and efficient register of land transaction and an efficient system of title registration capable of minimizing present problems of insecurity after an allocation but prior to registration, the government will do the a for leases granted by the government, the ministry of lands and housing will ensure that the grantee gets his copy of the certificate of registered title within 18 0 days from the date the customer accepts the offer, i.e. by fulfilling the conditions of the letter of offer. ","../data/raw/malawi/results/National Land Policy 2002/79.txt",NA,"79","en"
"14123","d a record of land occupied under customary tenure will be maintained at the traditional authority land records office and all land transactions registered at the corresponding district land registry. ","../data/raw/malawi/results/National Land Policy 2002/79.txt",NA,"79","en"
"26113","a a strategy to modernize and computerize the land registration system will be undertaken as a matter of priority. ","../data/raw/malawi/results/National Land Policy 2002/79.txt",NA,"79","en"
"2791","b skill acquisition training and capacity building strategies outlined in other sections of this policy will be used to ensure a smooth transition from manual to automated registration procedures. ","../data/raw/malawi/results/National Land Policy 2002/79.txt",NA,"79","en"
"6124","the malawi national land policy epitomizes the governments desire to address the constraints to malawis social and economic development caused by the absence of a comprehensive land policy. the following are some of the key a. distinction between government land and public land 1. government land will henceforth refer exclusively to land acquired and privately owned by the government to be used for dedicated purposes such as government buildings, schools, hospitals, public infrastructure or made available for private use by individuals and organizations. ","../data/raw/malawi/results/National Land Policy 2002/8.txt",NA,"8","en"
"9103","2. the public land categorization will be reserved strictly for land managed by agencies of the government and in some cases by traditional authorities in trust for the people and openly used or accessible to the public at large. ","../data/raw/malawi/results/National Land Policy 2002/8.txt",NA,"8","en"
"12162","3. in the case of customary land managed by traditional authorities, common access land reserved as dambos, community woodlots, etc, will be classified as public land exclusive to members of the traditional authority. ","../data/raw/malawi/results/National Land Policy 2002/8.txt",NA,"8","en"
"14133","4. except in the exercise of the states police powers, all acquisitions by the government will require negotiation and the payment of compensation at fair market prices for the land as well as improvements on the land. ","../data/raw/malawi/results/National Land Policy 2002/8.txt",NA,"8","en"
"21131","2. all customary landholders, defined to include entire communities, families or individuals will be encouraged to register their holdings as private customary estates with land tenure rights that preserve the advantages of customary ownership but also ensures security of tenure. ","../data/raw/malawi/results/National Land Policy 2002/8.txt",NA,"8","en"
"24131","3. private leasehold estates shall be created as subsidiary interests out of any private land, including registered customary estates without relinquishing the ownership of the customary landholder. this provision will allow traditional leaders, family heads and individual holders of registered customary land to grant leases. ","../data/raw/malawi/results/National Land Policy 2002/8.txt",NA,"8","en"
"876","8.9.1 the internal layout of the buildings housing the title registries are functionally obsolete and cannot be equipped with modern office technology. due to the inappropriate location, design and layout of the title registries in lilongwe, blantyre and mzuzu, efforts will be made to establish new registries in buildings specifically designed for the purpose. this program to modernize the registration system will be regarded as an essential aspect of the goal to establish modern district registry offices to handle the registration of interests in all of malawi. ","../data/raw/malawi/results/National Land Policy 2002/80.txt",NA,"80","en"
"10123","8.1 0.1 the ministry of lands and housing does not have the physical capacity to verify the scientific accuracy of parcel plans submitted with applications for title as required. the lands department of the ministry is required by the law to send all maps and parcel plans to the surveyor general department in blantyre for authentication. this sometimes causes a delay of six to nine months. second, the section does not have all index maps and section-plans necessary for title registration and, therefore, cannot identify the spatial location of some parcels before accepting document for registration. ","../data/raw/malawi/results/National Land Policy 2002/80.txt",NA,"80","en"
"18116","the survey department will be encouraged to contract private surveyors to prepare registration section maps, parcel and cadastral plans and to obtain layouts from the physical planning department in the case of urban and town plots. ","../data/raw/malawi/results/National Land Policy 2002/80.txt",NA,"80","en"
"26121","committee, reconsideration of decisions and procedure in hearing objections and correction of allocation records in partof cap 5 90 1 are all designed to bring finality to allocation disputes. this is intended to facilitate the privatization of ownership and will be reconciled and retained with the coming into force of this new national land policy. ","../data/raw/malawi/results/National Land Policy 2002/80.txt",NA,"80","en"
"2301","8.1 2.1 it is important to realize that the legal system, although currently pluralistic, may eventually become dualistic and possibly unitary in the future. the structured model recommended by the presidential commission, shall be adopted in part to deal expeditiously with land disputes. however, in the final stage, instead of appeals from the district tribunal of sat to the high court, such appeals should lie to a central land settlement board to avoid clogging the high court with land cases. de-facto procedures for dispute settlement that take off from the customary base and modify the base in light of modern principles of juridical equity, transparency and predictability should be adopted to deal expeditiously with customary land disputes. ","../data/raw/malawi/results/National Land Policy 2002/81.txt",NA,"81","en"
"14143","the structure of the model for dispute settlement recommended by this policy is a at the first instance, village level land disputes will be heard by a village land tribunal volt comprised of the village head person and at least four elected members of the community including women. ","../data/raw/malawi/results/National Land Policy 2002/81.txt",NA,"81","en"
"18122","village head assisted by four village head persons selected to avoid any prejudice andor conflict of interest. ","../data/raw/malawi/results/National Land Policy 2002/81.txt",NA,"81","en"
"20191","2. traditional authority land tribunal tat will hear appeals from the gvt. ","../data/raw/malawi/results/National Land Policy 2002/81.txt",NA,"81","en"
"21141","the ta land tribunal will be presided over by the chief, assisted by four members of the community selected to include women. at least one member of the tat should have legal or administrative experience. ","../data/raw/malawi/results/National Land Policy 2002/81.txt",NA,"81","en"
"24141","3. appeals from the ta level should lie to the district tribunal of traditional authorities data at the district level. the district tribunal will consist of all resident tas, the district land registrar, and at least three 3 other members of the district selected to avoid any prejudice andor conflict of interest by the district assembly, one of who should have legal experience. ","../data/raw/malawi/results/National Land Policy 2002/81.txt",NA,"81","en"
"28101","4. any appeals from the district tribunal of sat should lie directly to the central land settlement board clsb, not the high court. the club will also rely on chapter xi of the penal code for deemed judicial proceedings. ","../data/raw/malawi/results/National Land Policy 2002/81.txt",NA,"81","en"
"2382","9.1.1 concern over malawis environment is not necessarily a recent phenomenon. the recent passage of the environmental management acts and aggressive promotion of environmental education has highlighted the interconnectedness of the environment and humanity. this policy lends support to the policies and strategies currently in place and in the following areas, refers to specific attitudes and practices that adversely impact land-based resource management, and thus, require policy direction. ","../data/raw/malawi/results/National Land Policy 2002/82.txt",NA,"82","en"
"21151","9.2.1 the management of solid wastes is poor in most urban areas. the burning and burying of refuse which is most common in the rural areas and small towns are unsuitable for high-density residential areas or in the commercial zones. refuse is often left uncollected in the street corners. when collected, solid waste is crudely 9.2.2 the environmental management act governs the collection, separation, transportation and disposal of industrial refuse that may sometimes contain highly noxious chemicals. however, when left uncollected or dumped in open sites, both solid and liquid wastes become breeding grounds for vermin, mosquitoes and other disease vector insects creating grave health hazards and pollution to the urban a the government will ensure that urban environments are kept clean and that the polluting effects of refuse do not endanger the health of urbancity, towns and district assemblies will be required to ensure that all solid wastes are promptly collected from all areas of towns. regulations for the control, collection, transportation and disposal of all hazardous industrial refuse already exist in the environmental management act and should be complied with in affirmation of this land policy. ","../data/raw/malawi/results/National Land Policy 2002/82.txt",NA,"82","en"
"2571","c the private sector and local communities shall be fully involved in the collection and disposal of solid wastes in towns and in cleaning of local community environments. civic education to increase community awareness and to promote the recycling of non-hazardous wastes should be encouraged through appropriate incentive schemes. ","../data/raw/malawi/results/National Land Policy 2002/82.txt",NA,"82","en"
"2961","d all effluent generating industries will, from now on, be obliged by law to undertake pre-treatment of their effluent to environmentally acceptable quality before discharge into drains, or natural water courses. ","../data/raw/malawi/results/National Land Policy 2002/82.txt",NA,"82","en"
"2391","9.3.1 over the last several years a tendency of allocating sensitive areas like lake shore land, marshes and village commons to individuals has developed. once such areas are allocated to individuals, it is always difficult to monitor their use. ","../data/raw/malawi/results/National Land Policy 2002/83.txt",NA,"83","en"
"5416","land suitability studies will be carried out to determine the best use of designated areas to be assigned to appropriate public, private institutions and community based organizations that will be required to take care of them. ","../data/raw/malawi/results/National Land Policy 2002/83.txt",NA,"83","en"
"885","a for security reasons, small islands must be protected. forest and wildlife reserves or seasonal grazing routes of wildlife must also be safeguarded for environmental and habitat management purposes. these areas or parts of them should not be allocated to individuals. ","../data/raw/malawi/results/National Land Policy 2002/83.txt",NA,"83","en"
"11182","b all of lake malawi and other inland lakes constitute a unique natural resource and a national heritage of immense value to the public at large. ","../data/raw/malawi/results/National Land Policy 2002/83.txt",NA,"83","en"
"12172","consequently, this policy affirms lake malawi and other inland lakes as public land under the trusteeship of the state. ","../data/raw/malawi/results/National Land Policy 2002/83.txt",NA,"83","en"
"14152","c to facilitate public access to all lakes in malawi, a public easement equal to 5 0 meters from all points along the shoreline and stretching inland from the high water mark shall be accessible to the public. this restricted zone cannot be privatized by current or future land owners. this provision will be enacted in law. ","../data/raw/malawi/results/National Land Policy 2002/83.txt",NA,"83","en"
"18132","d land suitability studies will be carried out to determine the best use of designated areas. where necessary, designated areas will be assigned to appropriate public and private institutions, ngos and community based organization who will be required to take care of them. ","../data/raw/malawi/results/National Land Policy 2002/83.txt",NA,"83","en"
"21161","e legal and other measures will be taken to prevent building on hazardous and environmentally sensitive areas. these areas will be identified and clearly demarcated in all towns. ","../data/raw/malawi/results/National Land Policy 2002/83.txt",NA,"83","en"
"24151","9.4.1 there are growing conflicts between agriculture and other land uses as both human and animal populations increase. also, the decline in soil fertility because of over use or improper agricultural techniques has encouraged encroachment in forestland, conservation areas, watershed, wildlife and national parks. ignorance about land carrying capacity and agro-ecological zoning makes it difficult to educate and enforce proper land management practices. ","../data/raw/malawi/results/National Land Policy 2002/83.txt",NA,"83","en"
"71110","a land use conflicts will be studied to determine their causes and strategies for resolving them employed. agro-ecological zoning studies will be undertaken to determine land potentials and capabilities for thethe government will introduce buffer zones in areas where agriculture conflicts with forestry or grazing land. where possible, multiple land uses such and agro-forestry will be encouragedthe agro-ecological zoning will be used to develop a national land use plan and land use management handbooks, and for developing community development action plans for use by civic educators andenvironmentally friendly and sound human activities will be encouraged to preserve wildlife habitat, forest cover for the headwaters of rivers and water catchments areas. ","../data/raw/malawi/results/National Land Policy 2002/84.txt",NA,"84","en"
"11192","f endemic species, critical habitats and wetlands will be studied in order to determine proper techniques of conservation by designated authorities and community caretakers. ","../data/raw/malawi/results/National Land Policy 2002/84.txt",NA,"84","en"
"14162","9.5.1 the level of environmental damage done through bush fires, poor farming practices, overgrazing, over harvesting of trees and others calls for better management of forests and woodlands. more than 9 0% of malawians use fuel wood firewood for cooking. the current annual rate of consumption is estimated to exceed the rate at which natural regeneration is able to replenish the stock. ","../data/raw/malawi/results/National Land Policy 2002/84.txt",NA,"84","en"
"19116","forest clearing for agriculture, fuel wood and for tobacco curing is therefore a major problem and a leading cause of degradation. the need for more land for cultivation, as cultivable land becomes scarce pushes farmers into marginal areas. ","../data/raw/malawi/results/National Land Policy 2002/84.txt",NA,"84","en"
"22101","in most cases the loss of forest products - fruit trees, nuts and dyes, herbal medicine, flora and fauna - essential for human survival affects the communities that most depend on them for income and subsistence. in some rural areas, collecting, processing and selling forest products are the only way by which rural households obtain income. ","../data/raw/malawi/results/National Land Policy 2002/84.txt",NA,"84","en"
"7124","b community and village development organizations should be encouraged to practice agro-forestry. cutting of trees on steep slopes, hilly areas and watershed areas should be prohibited unless it is done under strict control and guided by selective pruning for sustainable 9.6.1 there is over-dependence on fuel wood for rural and urban energy consumption despite the abundance of other potential energy sources like wind, a steps will be taken to exploit alternative sources of energy to provide and diversify energy sources and minimize the depletion of forests and woodlands for urban and commercial use. ","../data/raw/malawi/results/National Land Policy 2002/85.txt",NA,"85","en"
"91110","b programs to involve communities in safeguarding forest reserves, conservation areas and national parks and to share the revenue derived from them, will be encouraged and supported. ","../data/raw/malawi/results/National Land Policy 2002/85.txt",NA,"85","en"
"12182","9.7.1 forestation programs are carried out in areas where the land is highly degraded. covenants in most leasehold for growing tobacco also include keeping at least 1 0% of the land as a woodlot. the allocation of lots for tree planting is not common in most rural areas that have adequate wood for timber and firewood. ","../data/raw/malawi/results/National Land Policy 2002/85.txt",NA,"85","en"
"16103","high rate of population growth, the use of wood for flue cured tobacco, and increasing timber export has contributed to deplete the nations forest reserves and woodlands, thus accelerating the pace of land degradation. ","../data/raw/malawi/results/National Land Policy 2002/85.txt",NA,"85","en"
"19121","forestation programs should encourage the use of trees that will improve soil fertility as well as the amount of fodder available for livestock. ","../data/raw/malawi/results/National Land Policy 2002/85.txt",NA,"85","en"
"1801","private land, community rights to timber and fruit tree harvesting on leasehold estates, have caused serious land use conflicts. ","../data/raw/malawi/results/National Land Policy 2002/86.txt",NA,"86","en"
"6134","a the government will ensure that permits, licenses, claims and rights for the exploitation of land-based resources are coordinated. guidelines for natural resource harvesting will be developed in consultation with theenvironmental impact assessment studies shall be required before any major land development project is carried out. ","../data/raw/malawi/results/National Land Policy 2002/86.txt",NA,"86","en"
"15119","wetlands will be properly studied and proper land uses assigned to appropriate users and authorities for management. ","../data/raw/malawi/results/National Land Policy 2002/86.txt",NA,"86","en"
"2581","a land based sources of marine pollution shall be controlled rigidly and punitive fines imposed on violators. ","../data/raw/malawi/results/National Land Policy 2002/86.txt",NA,"86","en"
"3262","b construction of tourist hotels, residential buildings and recreational activities along the lake shore shall be regulated to minimize adverselake shore land development shall be done only after an environmental impact assessment study has been carried out. ","../data/raw/malawi/results/National Land Policy 2002/87.txt",NA,"87","en"
"6144","quarrying and mining operations in many instances result into environmental pollution or land degradation. for example, sand quarries increase soil erosion in riverbanks and valleys. stone quarries lead to noise and dust pollution from stone and may result in earth movements. smallscale brick making operations create open pits and breeding grounds for mosquitoes and relies on fuel wood for curing. mining of gemstone and precious stones of any kind are prohibited, except under license by the government. however, unregulated mines can be found throughout the countryside, leaving dangerous gullies and open pits everywhere. ","../data/raw/malawi/results/National Land Policy 2002/87.txt",NA,"87","en"
"15122","a a mining operator will not be granted a mining right or claim without an environmental impact assessment to verify the impact of the activity on the physical environment and health of the surroundings communities. ","../data/raw/malawi/results/National Land Policy 2002/87.txt",NA,"87","en"
"17202","b mining rights will include conditions for practicing conservation methods including setting aside funds for compensation to those adversely affected by the activity. ","../data/raw/malawi/results/National Land Policy 2002/87.txt",NA,"87","en"
"19131","c mining and quarrying operators will be required to meet the costs of reclaiming land. ","../data/raw/malawi/results/National Land Policy 2002/87.txt",NA,"87","en"
"3272","1 0.1.1 the discussion of inter-sectoral relations and appropriate decision-making structures for land management should be considered last, because it is an issue that should be approached only after many of the policy related questions have been answered. once land is viewed as a scarce resource with uneven quality attributes, the issue of effective monitoring becomes a collective responsibility. ","../data/raw/malawi/results/National Land Policy 2002/88.txt",NA,"88","en"
"13142","even though the government plans, through appropriate legal or administrative means to enforce its policies and strategies, only a reliable monitoring mechanism will disclose whether the policy guideline work, is defective in some respect, or is being ignored. it is only if it is the latter that the question of appropriate 1 0.1.2 development aims to improve the living standards of all people. ","../data/raw/malawi/results/National Land Policy 2002/88.txt",NA,"88","en"
